"Step","hearty-violet-164 - losses/policy_loss","hearty-violet-164 - losses/policy_loss__MIN","hearty-violet-164 - losses/policy_loss__MAX","hearty-violet-164 - losses/total_loss","hearty-violet-164 - losses/total_loss__MIN","hearty-violet-164 - losses/total_loss__MAX","hearty-violet-164 - losses/value_loss","hearty-violet-164 - losses/value_loss__MIN","hearty-violet-164 - losses/value_loss__MAX"
"60","-0.25323209166526794","-0.25323209166526794","-0.25323209166526794","-0.08278727531433105","-0.08278727531433105","-0.08278727531433105","0.1704448163509369","0.1704448163509369","0.1704448163509369"
"61","-0.004712992813438177","-0.004712992813438177","-0.004712992813438177","0.10317574441432953","0.10317574441432953","0.10317574441432953","0.10788873583078384","0.10788873583078384","0.10788873583078384"
"62","-0.008089172653853893","-0.008089172653853893","-0.008089172653853893","0.10793662816286087","0.10793662816286087","0.10793662816286087","0.11602579802274704","0.11602579802274704","0.11602579802274704"
"63","-0.013625668361783028","-0.013625668361783028","-0.013625668361783028","0.10692046582698822","0.10692046582698822","0.10692046582698822","0.1205461323261261","0.1205461323261261","0.1205461323261261"
"64","-0.020841890946030617","-0.020841890946030617","-0.020841890946030617","0.09888278692960739","0.09888278692960739","0.09888278692960739","0.11972467601299286","0.11972467601299286","0.11972467601299286"
"65","-0.028168415650725365","-0.028168415650725365","-0.028168415650725365","0.08658786118030548","0.08658786118030548","0.08658786118030548","0.114756278693676","0.114756278693676","0.114756278693676"
"66","-0.0357489138841629","-0.0357489138841629","-0.0357489138841629","0.07204046845436096","0.07204046845436096","0.07204046845436096","0.10778938233852386","0.10778938233852386","0.10778938233852386"
"67","-0.22476834058761597","-0.22476834058761597","-0.22476834058761597","-0.07526038587093353","-0.07526038587093353","-0.07526038587093353","0.14950795471668243","0.14950795471668243","0.14950795471668243"
"68","-0.22969405353069305","-0.22969405353069305","-0.22969405353069305","-0.07833519577980042","-0.07833519577980042","-0.07833519577980042","0.15135885775089264","0.15135885775089264","0.15135885775089264"
"69","-0.23802149295806885","-0.23802149295806885","-0.23802149295806885","-0.08500702679157257","-0.08500702679157257","-0.08500702679157257","0.15301446616649628","0.15301446616649628","0.15301446616649628"
"70","-0.24861790239810944","-0.24861790239810944","-0.24861790239810944","-0.09470635652542114","-0.09470635652542114","-0.09470635652542114","0.1539115458726883","0.1539115458726883","0.1539115458726883"
"71","-0.25926268100738525","-0.25926268100738525","-0.25926268100738525","-0.10546965897083282","-0.10546965897083282","-0.10546965897083282","0.15379302203655243","0.15379302203655243","0.15379302203655243"
"72","-0.26983577013015747","-0.26983577013015747","-0.26983577013015747","-0.11719635128974915","-0.11719635128974915","-0.11719635128974915","0.15263941884040833","0.15263941884040833","0.15263941884040833"
"73","0.22824746370315552","0.22824746370315552","0.22824746370315552","0.3939066529273987","0.3939066529273987","0.3939066529273987","0.16565918922424316","0.16565918922424316","0.16565918922424316"
"74","0.21822133660316467","0.21822133660316467","0.21822133660316467","0.38301122188568115","0.38301122188568115","0.38301122188568115","0.16478988528251648","0.16478988528251648","0.16478988528251648"
"75","0.2021872103214264","0.2021872103214264","0.2021872103214264","0.3646436929702759","0.3646436929702759","0.3646436929702759","0.16245649755001068","0.16245649755001068","0.16245649755001068"
"76","0.18258731067180634","0.18258731067180634","0.18258731067180634","0.34172511100769043","0.34172511100769043","0.34172511100769043","0.1591377854347229","0.1591377854347229","0.1591377854347229"
"77","0.16344794631004333","0.16344794631004333","0.16344794631004333","0.3187922239303589","0.3187922239303589","0.3187922239303589","0.15534427762031555","0.15534427762031555","0.15534427762031555"
"78","0.14819687604904175","0.14819687604904175","0.14819687604904175","0.299741268157959","0.299741268157959","0.299741268157959","0.15154440701007843","0.15154440701007843","0.15154440701007843"
"79","0.12986314296722412","0.12986314296722412","0.12986314296722412","0.19321388006210327","0.19321388006210327","0.19321388006210327","0.06335074454545975","0.06335074454545975","0.06335074454545975"
"80","0.12685689330101013","0.12685689330101013","0.12685689330101013","0.18878987431526184","0.18878987431526184","0.18878987431526184","0.061932988464832306","0.061932988464832306","0.061932988464832306"
"81","0.12188033759593964","0.12188033759593964","0.12188033759593964","0.18307286500930786","0.18307286500930786","0.18307286500930786","0.06119253486394882","0.06119253486394882","0.06119253486394882"
"82","0.11577222496271133","0.11577222496271133","0.11577222496271133","0.17707659304141998","0.17707659304141998","0.17707659304141998","0.06130437180399895","0.06130437180399895","0.06130437180399895"
"83","0.10916116833686829","0.10916116833686829","0.10916116833686829","0.17187663912773132","0.17187663912773132","0.17187663912773132","0.06271546334028244","0.06271546334028244","0.06271546334028244"
"84","0.1023135706782341","0.1023135706782341","0.1023135706782341","0.16637900471687317","0.16637900471687317","0.16637900471687317","0.06406544148921967","0.06406544148921967","0.06406544148921967"
"85","0.26065734028816223","0.26065734028816223","0.26065734028816223","0.3063676059246063","0.3063676059246063","0.3063676059246063","0.04571027308702469","0.04571027308702469","0.04571027308702469"
"86","0.25643593072891235","0.25643593072891235","0.25643593072891235","0.30134621262550354","0.30134621262550354","0.30134621262550354","0.04491027072072029","0.04491027072072029","0.04491027072072029"
"87","0.2493300586938858","0.2493300586938858","0.2493300586938858","0.29294684529304504","0.29294684529304504","0.29294684529304504","0.04361679032444954","0.04361679032444954","0.04361679032444954"
"88","0.24029190838336945","0.24029190838336945","0.24029190838336945","0.28290095925331116","0.28290095925331116","0.28290095925331116","0.04260904714465141","0.04260904714465141","0.04260904714465141"
"89","0.23031632602214813","0.23031632602214813","0.23031632602214813","0.2724471986293793","0.2724471986293793","0.2724471986293793","0.04213086888194084","0.04213086888194084","0.04213086888194084"
"90","0.22000600397586823","0.22000600397586823","0.22000600397586823","0.2620045840740204","0.2620045840740204","0.2620045840740204","0.04199858382344246","0.04199858382344246","0.04199858382344246"
"91","0.053115446120500565","0.053115446120500565","0.053115446120500565","0.2132876068353653","0.2132876068353653","0.2132876068353653","0.16017216444015503","0.16017216444015503","0.16017216444015503"
"92","0.04485065117478371","0.04485065117478371","0.04485065117478371","0.20486998558044434","0.20486998558044434","0.20486998558044434","0.16001933813095093","0.16001933813095093","0.16001933813095093"
"93","0.0320696122944355","0.0320696122944355","0.0320696122944355","0.19170136749744415","0.19170136749744415","0.19170136749744415","0.15963175892829895","0.15963175892829895","0.15963175892829895"
"94","0.01663261651992798","0.01663261651992798","0.01663261651992798","0.1756020337343216","0.1756020337343216","0.1756020337343216","0.15896941721439362","0.15896941721439362","0.15896941721439362"
"95","-0.0009112557745538652","-0.0009112557745538652","-0.0009112557745538652","0.15711265802383423","0.15711265802383423","0.15711265802383423","0.1580239087343216","0.1580239087343216","0.1580239087343216"
"96","-0.016812752932310104","-0.016812752932310104","-0.016812752932310104","0.13999299705028534","0.13999299705028534","0.13999299705028534","0.15680575370788574","0.15680575370788574","0.15680575370788574"
"97","0.019833818078041077","0.019833818078041077","0.019833818078041077","0.13144348561763763","0.13144348561763763","0.13144348561763763","0.11160966753959656","0.11160966753959656","0.11160966753959656"
"98","0.015689773485064507","0.015689773485064507","0.015689773485064507","0.12677828967571259","0.12677828967571259","0.12677828967571259","0.11108851432800293","0.11108851432800293","0.11108851432800293"
"99","0.009562444873154163","0.009562444873154163","0.009562444873154163","0.11947411298751831","0.11947411298751831","0.11947411298751831","0.10991166532039642","0.10991166532039642","0.10991166532039642"
"100","0.002460179850459099","0.002460179850459099","0.002460179850459099","0.11084716767072678","0.11084716767072678","0.11084716767072678","0.10838698595762253","0.10838698595762253","0.10838698595762253"
"101","-0.005442701280117035","-0.005442701280117035","-0.005442701280117035","0.10138706862926483","0.10138706862926483","0.10138706862926483","0.10682976990938187","0.10682976990938187","0.10682976990938187"
"102","-0.013744326308369637","-0.013744326308369637","-0.013744326308369637","0.09173872321844101","0.09173872321844101","0.09173872321844101","0.1054830476641655","0.1054830476641655","0.1054830476641655"
"103","0.20153939723968506","0.20153939723968506","0.20153939723968506","0.2710426151752472","0.2710426151752472","0.2710426151752472","0.06950322538614273","0.06950322538614273","0.06950322538614273"
"104","0.1985364854335785","0.1985364854335785","0.1985364854335785","0.26832401752471924","0.26832401752471924","0.26832401752471924","0.06978753954172134","0.06978753954172134","0.06978753954172134"
"105","0.19341179728507996","0.19341179728507996","0.19341179728507996","0.26152151823043823","0.26152151823043823","0.26152151823043823","0.06810972094535828","0.06810972094535828","0.06810972094535828"
"106","0.18678335845470428","0.18678335845470428","0.18678335845470428","0.2519890069961548","0.2519890069961548","0.2519890069961548","0.0652056336402893","0.0652056336402893","0.0652056336402893"
"107","0.17996129393577576","0.17996129393577576","0.17996129393577576","0.24199143052101135","0.24199143052101135","0.24199143052101135","0.0620301328599453","0.0620301328599453","0.0620301328599453"
"108","0.17369739711284637","0.17369739711284637","0.17369739711284637","0.2331639677286148","0.2331639677286148","0.2331639677286148","0.059466566890478134","0.059466566890478134","0.059466566890478134"
"109","0.10616813600063324","0.10616813600063324","0.10616813600063324","0.25035932660102844","0.25035932660102844","0.25035932660102844","0.1441911906003952","0.1441911906003952","0.1441911906003952"
"110","0.09815000742673874","0.09815000742673874","0.09815000742673874","0.24116748571395874","0.24116748571395874","0.24116748571395874","0.1430174857378006","0.1430174857378006","0.1430174857378006"
"111","0.08473304659128189","0.08473304659128189","0.08473304659128189","0.22724205255508423","0.22724205255508423","0.22724205255508423","0.14250899851322174","0.14250899851322174","0.14250899851322174"
"112","0.06813392043113708","0.06813392043113708","0.06813392043113708","0.21069969236850739","0.21069969236850739","0.21069969236850739","0.1425657719373703","0.1425657719373703","0.1425657719373703"
"113","0.04975292831659317","0.04975292831659317","0.04975292831659317","0.1926107108592987","0.1926107108592987","0.1926107108592987","0.14285777509212494","0.14285777509212494","0.14285777509212494"
"114","0.031167397275567055","0.031167397275567055","0.031167397275567055","0.17414143681526184","0.17414143681526184","0.17414143681526184","0.14297403395175934","0.14297403395175934","0.14297403395175934"
"115","0.055012296885252","0.055012296885252","0.055012296885252","0.1285516619682312","0.1285516619682312","0.1285516619682312","0.0735393613576889","0.0735393613576889","0.0735393613576889"
"116","0.051994096487760544","0.051994096487760544","0.051994096487760544","0.12538331747055054","0.12538331747055054","0.12538331747055054","0.0733892172574997","0.0733892172574997","0.0733892172574997"
"117","0.04714486375451088","0.04714486375451088","0.04714486375451088","0.12012968957424164","0.12012968957424164","0.12012968957424164","0.07298482209444046","0.07298482209444046","0.07298482209444046"
"118","0.0409138984978199","0.0409138984978199","0.0409138984978199","0.11331582069396973","0.11331582069396973","0.11331582069396973","0.07240192592144012","0.07240192592144012","0.07240192592144012"
"119","0.03338189795613289","0.03338189795613289","0.03338189795613289","0.1051345020532608","0.1051345020532608","0.1051345020532608","0.07175260037183762","0.07175260037183762","0.07175260037183762"
"120","0.02524315007030964","0.02524315007030964","0.02524315007030964","0.09637820720672607","0.09637820720672607","0.09637820720672607","0.07113505899906158","0.07113505899906158","0.07113505899906158"
"121","0.00966767780482769","0.00966767780482769","0.00966767780482769","0.12005769461393356","0.12005769461393356","0.12005769461393356","0.11039001494646072","0.11039001494646072","0.11039001494646072"
"122","0.005017249844968319","0.005017249844968319","0.005017249844968319","0.11377023905515671","0.11377023905515671","0.11377023905515671","0.10875298827886581","0.10875298827886581","0.10875298827886581"
"123","-0.0027666508685797453","-0.0027666508685797453","-0.0027666508685797453","0.1042894721031189","0.1042894721031189","0.1042894721031189","0.10705612599849701","0.10705612599849701","0.10705612599849701"
"124","-0.012717575766146183","-0.012717575766146183","-0.012717575766146183","0.09291862696409225","0.09291862696409225","0.09291862696409225","0.10563620179891586","0.10563620179891586","0.10563620179891586"
"125","-0.023528747260570526","-0.023528747260570526","-0.023528747260570526","0.08110097050666809","0.08110097050666809","0.08110097050666809","0.10462971776723862","0.10462971776723862","0.10462971776723862"
"126","-0.033518314361572266","-0.033518314361572266","-0.033518314361572266","0.07042097300291061","0.07042097300291061","0.07042097300291061","0.10393928736448288","0.10393928736448288","0.10393928736448288"
"127","-0.086054727435112","-0.086054727435112","-0.086054727435112","0.027471669018268585","0.027471669018268585","0.027471669018268585","0.11352639645338058","0.11352639645338058","0.11352639645338058"
"128","-0.08854794502258301","-0.08854794502258301","-0.08854794502258301","0.022725343704223633","0.022725343704223633","0.022725343704223633","0.11127328872680664","0.11127328872680664","0.11127328872680664"
"129","-0.09216636419296265","-0.09216636419296265","-0.09216636419296265","0.016556940972805023","0.016556940972805023","0.016556940972805023","0.10872330516576767","0.10872330516576767","0.10872330516576767"
"130","-0.09665020555257797","-0.09665020555257797","-0.09665020555257797","0.009844720363616943","0.009844720363616943","0.009844720363616943","0.10649492591619492","0.10649492591619492","0.10649492591619492"
"131","-0.1019660159945488","-0.1019660159945488","-0.1019660159945488","0.004239976406097412","0.004239976406097412","0.004239976406097412","0.10620599240064621","0.10620599240064621","0.10620599240064621"
"132","-0.1077381819486618","-0.1077381819486618","-0.1077381819486618","-0.0018138810992240906","-0.0018138810992240906","-0.0018138810992240906","0.10592430084943771","0.10592430084943771","0.10592430084943771"
"133","-0.048904020339250565","-0.048904020339250565","-0.048904020339250565","0.052224043756723404","0.052224043756723404","0.052224043756723404","0.10112806409597397","0.10112806409597397","0.10112806409597397"
"134","-0.056427404284477234","-0.056427404284477234","-0.056427404284477234","0.04278864711523056","0.04278864711523056","0.04278864711523056","0.0992160513997078","0.0992160513997078","0.0992160513997078"
"135","-0.06787816435098648","-0.06787816435098648","-0.06787816435098648","0.029087930917739868","0.029087930917739868","0.029087930917739868","0.09696609526872635","0.09696609526872635","0.09696609526872635"
"136","-0.08127881586551666","-0.08127881586551666","-0.08127881586551666","0.013780400156974792","0.013780400156974792","0.013780400156974792","0.09505921602249146","0.09505921602249146","0.09505921602249146"
"137","-0.09578482061624527","-0.09578482061624527","-0.09578482061624527","-0.0018802657723426819","-0.0018802657723426819","-0.0018802657723426819","0.09390455484390259","0.09390455484390259","0.09390455484390259"
"138","-0.10956740379333496","-0.10956740379333496","-0.10956740379333496","-0.016011543571949005","-0.016011543571949005","-0.016011543571949005","0.09355586022138596","0.09355586022138596","0.09355586022138596"
"139","0.11047884076833725","0.11047884076833725","0.11047884076833725","0.1925661861896515","0.1925661861896515","0.1925661861896515","0.08208735287189484","0.08208735287189484","0.08208735287189484"
"140","0.1035408079624176","0.1035408079624176","0.1035408079624176","0.18478986620903015","0.18478986620903015","0.18478986620903015","0.08124905079603195","0.08124905079603195","0.08124905079603195"
"141","0.09233750402927399","0.09233750402927399","0.09233750402927399","0.1732315719127655","0.1732315719127655","0.1732315719127655","0.08089406043291092","0.08089406043291092","0.08089406043291092"
"142","0.07921068370342255","0.07921068370342255","0.07921068370342255","0.1601226031780243","0.1601226031780243","0.1601226031780243","0.08091192692518234","0.08091192692518234","0.08091192692518234"
"143","0.06553376466035843","0.06553376466035843","0.06553376466035843","0.14652207493782043","0.14652207493782043","0.14652207493782043","0.080988310277462","0.080988310277462","0.080988310277462"
"144","0.05115868151187897","0.05115868151187897","0.05115868151187897","0.1319282501935959","0.1319282501935959","0.1319282501935959","0.08076956868171692","0.08076956868171692","0.08076956868171692"
"145","-0.019598446786403656","-0.019598446786403656","-0.019598446786403656","0.09114593267440796","0.09114593267440796","0.09114593267440796","0.11074437946081161","0.11074437946081161","0.11074437946081161"
"146","-0.024061337113380432","-0.024061337113380432","-0.024061337113380432","0.08624864369630814","0.08624864369630814","0.08624864369630814","0.11030998080968857","0.11030998080968857","0.11030998080968857"
"147","-0.031202780082821846","-0.031202780082821846","-0.031202780082821846","0.07848207652568817","0.07848207652568817","0.07848207652568817","0.10968485474586487","0.10968485474586487","0.10968485474586487"
"148","-0.039968159049749374","-0.039968159049749374","-0.039968159049749374","0.06900851428508759","0.06900851428508759","0.06900851428508759","0.10897666960954666","0.10897666960954666","0.10897666960954666"
"149","-0.04911404848098755","-0.04911404848098755","-0.04911404848098755","0.05911438912153244","0.05911438912153244","0.05911438912153244","0.10822843760251999","0.10822843760251999","0.10822843760251999"
"150","-0.059231389313936234","-0.059231389313936234","-0.059231389313936234","0.0482553131878376","0.0482553131878376","0.0482553131878376","0.10748670250177383","0.10748670250177383","0.10748670250177383"
"151","0.062156714498996735","0.062156714498996735","0.062156714498996735","0.15353341400623322","0.15353341400623322","0.15353341400623322","0.09137669950723648","0.09137669950723648","0.09137669950723648"
"152","0.058710094541311264","0.058710094541311264","0.058710094541311264","0.14798906445503235","0.14798906445503235","0.14798906445503235","0.08927897363901138","0.08927897363901138","0.08927897363901138"
"153","0.053091686218976974","0.053091686218976974","0.053091686218976974","0.1391182243824005","0.1391182243824005","0.1391182243824005","0.08602654188871384","0.08602654188871384","0.08602654188871384"
"154","0.04549465700984001","0.04549465700984001","0.04549465700984001","0.12786830961704254","0.12786830961704254","0.12786830961704254","0.08237365633249283","0.08237365633249283","0.08237365633249283"
"155","0.037373702973127365","0.037373702973127365","0.037373702973127365","0.1162542849779129","0.1162542849779129","0.1162542849779129","0.07888057827949524","0.07888057827949524","0.07888057827949524"
"156","0.028476117178797722","0.028476117178797722","0.028476117178797722","0.10594150424003601","0.10594150424003601","0.10594150424003601","0.07746538519859314","0.07746538519859314","0.07746538519859314"
"157","0.10090155899524689","0.10090155899524689","0.10090155899524689","0.16270028054714203","0.16270028054714203","0.16270028054714203","0.06179871782660484","0.06179871782660484","0.06179871782660484"
