"Step","young-flower-175 - losses/policy_loss","young-flower-175 - losses/policy_loss__MIN","young-flower-175 - losses/policy_loss__MAX","young-flower-175 - losses/total_loss","young-flower-175 - losses/total_loss__MIN","young-flower-175 - losses/total_loss__MAX","young-flower-175 - losses/value_loss","young-flower-175 - losses/value_loss__MIN","young-flower-175 - losses/value_loss__MAX"
"2955","-0.006060652434825897","-0.006060652434825897","-0.006060652434825897","0.09091497212648392","0.09091497212648392","0.09091497212648392","0.09697562456130981","0.09697562456130981","0.09697562456130981"
"2956","0.16124498844146729","0.16124498844146729","0.16124498844146729","","","","0.06314803659915924","0.06314803659915924","0.06314803659915924"
"2957","","","","0.22280800342559814","0.22280800342559814","0.22280800342559814","0.06365849077701569","0.06365849077701569","0.06365849077701569"
"2958","0.1556272804737091","0.1556272804737091","0.1556272804737091","0.219229593873024","0.219229593873024","0.219229593873024","","",""
"2959","","","","","","","0.06306395679712296","0.06306395679712296","0.06306395679712296"
"2960","0.14528788626194","0.14528788626194","0.14528788626194","","","","0.06213652715086937","0.06213652715086937","0.06213652715086937"
"2961","","","","0.07353556156158447","0.07353556156158447","0.07353556156158447","0.08997760713100433","0.08997760713100433","0.08997760713100433"
"2962","-0.017616262659430504","-0.017616262659430504","-0.017616262659430504","0.07187753170728683","0.07187753170728683","0.07187753170728683","0.08949379622936249","0.08949379622936249","0.08949379622936249"
"2963","","","","","","","0.08873974531888962","0.08873974531888962","0.08873974531888962"
"2964","-0.022327104583382607","-0.022327104583382607","-0.022327104583382607","0.06545383483171463","0.06545383483171463","0.06545383483171463","0.08778093755245209","0.08778093755245209","0.08778093755245209"
"2965","-0.02561275102198124","-0.02561275102198124","-0.02561275102198124","0.06105021387338638","0.06105021387338638","0.06105021387338638","0.08666296303272247","0.08666296303272247","0.08666296303272247"
"2966","0.012154340744018555","0.012154340744018555","0.012154340744018555","0.07412204146385193","0.07412204146385193","0.07412204146385193","0.06196770444512367","0.06196770444512367","0.06196770444512367"
"2967","","","","0.07241751998662949","0.07241751998662949","0.07241751998662949","0.06176808103919029","0.06176808103919029","0.06176808103919029"
"2968","0.008087413385510445","0.008087413385510445","0.008087413385510445","0.06956517696380615","0.06956517696380615","0.06956517696380615","0.06147776171565056","0.06147776171565056","0.06147776171565056"
"2969","0.004666944034397602","0.004666944034397602","0.004666944034397602","0.06577791273593903","0.06577791273593903","0.06577791273593903","0.0611109659075737","0.0611109659075737","0.0611109659075737"
"2970","0.0005310451961122453","0.0005310451961122453","0.0005310451961122453","0.06121113523840904","0.06121113523840904","0.06121113523840904","0.060680091381073","0.060680091381073","0.060680091381073"
"2971","0.05714802071452141","0.05714802071452141","0.05714802071452141","0.09848955273628235","0.09848955273628235","0.09848955273628235","","",""
"2972","0.05543066933751106","0.05543066933751106","0.05543066933751106","0.09649293124675751","0.09649293124675751","0.09649293124675751","0.04106226563453674","0.04106226563453674","0.04106226563453674"
"2973","","","","0.09322407841682434","0.09322407841682434","0.09322407841682434","0.0406932570040226","0.0406932570040226","0.0406932570040226"
"2974","0.0486900769174099","0.0486900769174099","0.0486900769174099","0.0889611467719078","0.0889611467719078","0.0889611467719078","","",""
"2975","0.044076208025217056","0.044076208025217056","0.044076208025217056","0.08389808237552643","0.08389808237552643","0.08389808237552643","0.039821870625019073","0.039821870625019073","0.039821870625019073"
"2976","0.042542099952697754","0.042542099952697754","0.042542099952697754","0.08589614927768707","0.08589614927768707","0.08589614927768707","0.04335404559969902","0.04335404559969902","0.04335404559969902"
"2977","","","","","","","0.04315389692783356","0.04315389692783356","0.04315389692783356"
"2978","0.03853285312652588","0.03853285312652588","0.03853285312652588","0.08145073801279068","0.08145073801279068","0.08145073801279068","0.0429178848862648","0.0429178848862648","0.0429178848862648"
"2979","0.03502928838133812","0.03502928838133812","0.03502928838133812","","","","0.042658332735300064","0.042658332735300064","0.042658332735300064"
"2980","0.03071923740208149","0.03071923740208149","0.03071923740208149","0.07309915870428085","0.07309915870428085","0.07309915870428085","0.042379919439554214","0.042379919439554214","0.042379919439554214"
"2981","","","","0.052300095558166504","0.052300095558166504","0.052300095558166504","0.09111567586660385","0.09111567586660385","0.09111567586660385"
"2982","-0.04073245823383331","-0.04073245823383331","-0.04073245823383331","","","","0.09106536209583282","0.09106536209583282","0.09106536209583282"
"2983","","","","0.04666537418961525","0.04666537418961525","0.04666537418961525","0.09053441137075424","0.09053441137075424","0.09053441137075424"
"2984","-0.04785063490271568","-0.04785063490271568","-0.04785063490271568","0.04177181050181389","0.04177181050181389","0.04177181050181389","0.08962244540452957","0.08962244540452957","0.08962244540452957"
"2985","-0.051737215369939804","-0.051737215369939804","-0.051737215369939804","","","","0.0884120762348175","0.0884120762348175","0.0884120762348175"
"2986","-0.009050109423696995","-0.009050109423696995","-0.009050109423696995","0.06460548937320709","0.06460548937320709","0.06460548937320709","0.07365559786558151","0.07365559786558151","0.07365559786558151"
"2987","-0.009906522929668427","-0.009906522929668427","-0.009906522929668427","0.0626475065946579","0.0626475065946579","0.0626475065946579","0.07255402952432632","0.07255402952432632","0.07255402952432632"
"2988","","","","0.05983469635248184","0.05983469635248184","0.05983469635248184","0.07127811014652252","0.07127811014652252","0.07127811014652252"
"2989","","","","0.05634791776537895","0.05634791776537895","0.05634791776537895","0.06990791112184525","0.06990791112184525","0.06990791112184525"
"2990","-0.016189908608794212","-0.016189908608794212","-0.016189908608794212","","","","0.06851235777139664","0.06851235777139664","0.06851235777139664"
"2991","0.09341851621866226","0.09341851621866226","0.09341851621866226","0.13626402616500854","0.13626402616500854","0.13626402616500854","","",""
"2992","0.09088287502527237","0.09088287502527237","0.09088287502527237","0.13409724831581116","0.13409724831581116","0.13409724831581116","0.04321437329053879","0.04321437329053879","0.04321437329053879"
"2993","0.08682455122470856","0.08682455122470856","0.08682455122470856","0.1301436424255371","0.1301436424255371","0.1301436424255371","0.043319083750247955","0.043319083750247955","0.043319083750247955"
"2994","0.0820498913526535","0.0820498913526535","0.0820498913526535","0.12523597478866577","0.12523597478866577","0.12523597478866577","0.043186090886592865","0.043186090886592865","0.043186090886592865"
"2995","0.07701617479324341","0.07701617479324341","0.07701617479324341","0.11986120045185089","0.11986120045185089","0.11986120045185089","0.04284502938389778","0.04284502938389778","0.04284502938389778"
"2996","0.03509518876671791","0.03509518876671791","0.03509518876671791","0.08504778146743774","0.08504778146743774","0.08504778146743774","","",""
"2997","0.03351632133126259","0.03351632133126259","0.03351632133126259","0.08328260481357574","0.08328260481357574","0.08328260481357574","0.049766283482313156","0.049766283482313156","0.049766283482313156"
"2998","","","","0.08022791147232056","0.08022791147232056","0.08022791147232056","0.049391817301511765","0.049391817301511765","0.049391817301511765"
"2999","0.027291305363178253","0.027291305363178253","0.027291305363178253","0.07616323232650757","0.07616323232650757","0.07616323232650757","","",""
"3000","0.023089369758963585","0.023089369758963585","0.023089369758963585","","","","0.04825102537870407","0.04825102537870407","0.04825102537870407"
"3001","-0.188012033700943","-0.188012033700943","-0.188012033700943","-0.043536990880966187","-0.043536990880966187","-0.043536990880966187","","",""
"3002","-0.19268310070037842","-0.19268310070037842","-0.19268310070037842","-0.04885411262512207","-0.04885411262512207","-0.04885411262512207","0.14382898807525635","0.14382898807525635","0.14382898807525635"
"3003","-0.20044907927513123","-0.20044907927513123","-0.20044907927513123","-0.05796220898628235","-0.05796220898628235","-0.05796220898628235","0.14248687028884888","0.14248687028884888","0.14248687028884888"
"3004","-0.21059656143188477","-0.21059656143188477","-0.21059656143188477","-0.06995008885860443","-0.06995008885860443","-0.06995008885860443","0.14064647257328033","0.14064647257328033","0.14064647257328033"
"3005","-0.22270973026752472","-0.22270973026752472","-0.22270973026752472","-0.0842616856098175","-0.0842616856098175","-0.0842616856098175","0.13844804465770721","0.13844804465770721","0.13844804465770721"
"3006","-0.02310599759221077","-0.02310599759221077","-0.02310599759221077","0.07599906623363495","0.07599906623363495","0.07599906623363495","0.09910506755113602","0.09910506755113602","0.09910506755113602"
"3007","-0.02451605536043644","-0.02451605536043644","-0.02451605536043644","0.07388918101787567","0.07388918101787567","0.07388918101787567","0.09840523451566696","0.09840523451566696","0.09840523451566696"
"3008","-0.02707160823047161","-0.02707160823047161","-0.02707160823047161","0.07035000622272491","0.07035000622272491","0.07035000622272491","","",""
"3009","","","","","","","0.09623412042856216","0.09623412042856216","0.09623412042856216"
"3010","-0.03485814854502678","-0.03485814854502678","-0.03485814854502678","0.0600479431450367","0.0600479431450367","0.0600479431450367","0.09490609169006348","0.09490609169006348","0.09490609169006348"
"3011","0.41875210404396057","0.41875210404396057","0.41875210404396057","0.6408334374427795","0.6408334374427795","0.6408334374427795","0.22208134829998016","0.22208134829998016","0.22208134829998016"
"3012","0.41169512271881104","0.41169512271881104","0.41169512271881104","0.6317235231399536","0.6317235231399536","0.6317235231399536","0.22002838551998138","0.22002838551998138","0.22002838551998138"
"3013","0.4023047685623169","0.4023047685623169","0.4023047685623169","0.6183724999427795","0.6183724999427795","0.6183724999427795","0.21606771647930145","0.21606771647930145","0.21606771647930145"
"3014","0.3902876377105713","0.3902876377105713","0.3902876377105713","0.6011528968811035","0.6011528968811035","0.6011528968811035","0.21086525917053223","0.21086525917053223","0.21086525917053223"
"3015","","","","","","","0.20485413074493408","0.20485413074493408","0.20485413074493408"
"3016","-0.0013489872217178345","-0.0013489872217178345","-0.0013489872217178345","0.03127407282590866","0.03127407282590866","0.03127407282590866","","",""
"3017","-0.0024790242314338684","-0.0024790242314338684","-0.0024790242314338684","0.030211221426725388","0.030211221426725388","0.030211221426725388","0.032690245658159256","0.032690245658159256","0.032690245658159256"
"3018","","","","0.028326675295829773","0.028326675295829773","0.028326675295829773","0.03273039311170578","0.03273039311170578","0.03273039311170578"
"3019","-0.006973423063755035","-0.006973423063755035","-0.006973423063755035","0.02576514706015587","0.02576514706015587","0.02576514706015587","","",""
"3020","-0.010090842843055725","-0.010090842843055725","-0.010090842843055725","0.022619396448135376","0.022619396448135376","0.022619396448135376","","",""
"3021","0.019311299547553062","0.019311299547553062","0.019311299547553062","","","","0.030564112588763237","0.030564112588763237","0.030564112588763237"
"3022","0.01743035577237606","0.01743035577237606","0.01743035577237606","0.04785032570362091","0.04785032570362091","0.04785032570362091","0.0304199680685997","0.0304199680685997","0.0304199680685997"
"3023","","","","0.04466204345226288","0.04466204345226288","0.04466204345226288","0.030260948464274406","0.030260948464274406","0.030260948464274406"
"3024","0.010987849906086922","0.010987849906086922","0.010987849906086922","","","","0.03009634278714657","0.03009634278714657","0.03009634278714657"
"3025","0.007051078137010336","0.007051078137010336","0.007051078137010336","0.03698272258043289","0.03698272258043289","0.03698272258043289","","",""
"3026","0.3848353922367096","0.3848353922367096","0.3848353922367096","0.4238991141319275","0.4238991141319275","0.4238991141319275","0.0390637144446373","0.0390637144446373","0.0390637144446373"
"3027","0.38043156266212463","0.38043156266212463","0.38043156266212463","0.41891470551490784","0.41891470551490784","0.41891470551490784","0.038483139127492905","0.038483139127492905","0.038483139127492905"
"3028","0.37347105145454407","0.37347105145454407","0.37347105145454407","0.4112663269042969","0.4112663269042969","0.4112663269042969","0.037795260548591614","0.037795260548591614","0.037795260548591614"
"3029","0.3644956648349762","0.3644956648349762","0.3644956648349762","0.4015294015407562","0.4015294015407562","0.4015294015407562","0.037033744156360626","0.037033744156360626","0.037033744156360626"
"3030","0.3541927933692932","0.3541927933692932","0.3541927933692932","0.3904254138469696","0.3904254138469696","0.3904254138469696","0.03623262047767639","0.03623262047767639","0.03623262047767639"
"3031","-0.05371697247028351","-0.05371697247028351","-0.05371697247028351","0.032037459313869476","0.032037459313869476","0.032037459313869476","","",""
"3032","-0.05483153834939003","-0.05483153834939003","-0.05483153834939003","0.03123408928513527","0.03123408928513527","0.03123408928513527","0.0860656276345253","0.0860656276345253","0.0860656276345253"
"3033","-0.05689641088247299","-0.05689641088247299","-0.05689641088247299","0.028852656483650208","0.028852656483650208","0.028852656483650208","","",""
"3034","-0.05975605547428131","-0.05975605547428131","-0.05975605547428131","0.025148339569568634","0.025148339569568634","0.025148339569568634","","",""
"3035","-0.06331315636634827","-0.06331315636634827","-0.06331315636634827","","","","","",""
"3036","-0.01150289922952652","-0.01150289922952652","-0.01150289922952652","0.09181921184062958","0.09181921184062958","0.09181921184062958","0.1033221110701561","0.1033221110701561","0.1033221110701561"
"3037","-0.012050033546984196","-0.012050033546984196","-0.012050033546984196","0.0898718610405922","0.0898718610405922","0.0898718610405922","0.10192189365625381","0.10192189365625381","0.10192189365625381"
"3038","","","","0.08706027269363403","0.08706027269363403","0.08706027269363403","0.10010118037462234","0.10010118037462234","0.10010118037462234"
"3039","-0.01441910583525896","-0.01441910583525896","-0.01441910583525896","0.08357584476470947","0.08357584476470947","0.08357584476470947","0.09799495339393616","0.09799495339393616","0.09799495339393616"
"3040","-0.016126548871397972","-0.016126548871397972","-0.016126548871397972","0.07958938926458359","0.07958938926458359","0.07958938926458359","0.09571593999862671","0.09571593999862671","0.09571593999862671"
"3041","0.010909912176430225","0.010909912176430225","0.010909912176430225","0.0907699316740036","0.0907699316740036","0.0907699316740036","0.07986001670360565","0.07986001670360565","0.07986001670360565"
"3042","0.009188033640384674","0.009188033640384674","0.009188033640384674","0.08846458047628403","0.08846458047628403","0.08846458047628403","0.07927654683589935","0.07927654683589935","0.07927654683589935"
"3043","0.006309119053184986","0.006309119053184986","0.006309119053184986","0.08495593816041946","0.08495593816041946","0.08495593816041946","0.07864681631326675","0.07864681631326675","0.07864681631326675"
"3044","0.002460370073094964","0.002460370073094964","0.002460370073094964","","","","0.07797742635011673","0.07797742635011673","0.07797742635011673"
"3045","","","","0.07524868845939636","0.07524868845939636","0.07524868845939636","0.07727181911468506","0.07727181911468506","0.07727181911468506"
"3046","0.012942153960466385","0.012942153960466385","0.012942153960466385","0.06296372413635254","0.06296372413635254","0.06296372413635254","0.050021570175886154","0.050021570175886154","0.050021570175886154"
"3047","0.011464893817901611","0.011464893817901611","0.011464893817901611","","","","0.05037406459450722","0.05037406459450722","0.05037406459450722"
"3048","0.009014428593218327","0.009014428593218327","0.009014428593218327","0.05957653746008873","0.05957653746008873","0.05957653746008873","0.05056210979819298","0.05056210979819298","0.05056210979819298"
"3049","0.0057950736954808235","0.0057950736954808235","0.0057950736954808235","","","","0.05058679357171059","0.05058679357171059","0.05058679357171059"
"3050","0.001922723720781505","0.001922723720781505","0.001922723720781505","0.052376680076122284","0.052376680076122284","0.052376680076122284","","",""
"3051","0.019703678786754608","0.019703678786754608","0.019703678786754608","","","","0.06945855170488358","0.06945855170488358","0.06945855170488358"
"3052","0.01761532574892044","0.01761532574892044","0.01761532574892044","0.0868019089102745","0.0868019089102745","0.0868019089102745","","",""
"3053","0.014062334783375263","0.014062334783375263","0.014062334783375263","0.08277866989374161","0.08277866989374161","0.08277866989374161","0.06871633231639862","0.06871633231639862","0.06871633231639862"
"3054","0.009263638406991959","0.009263638406991959","0.009263638406991959","0.07735168933868408","0.07735168933868408","0.07735168933868408","0.06808805465698242","0.06808805465698242","0.06808805465698242"
"3055","0.0034613709431141615","0.0034613709431141615","0.0034613709431141615","","","","0.06734126061201096","0.06734126061201096","0.06734126061201096"
"3057","-0.0033963951282203197","-0.0033963951282203197","-0.0033963951282203197","0.04452627897262573","0.04452627897262573","0.04452627897262573","0.04792267456650734","0.04792267456650734","0.04792267456650734"
"3058","","","","0.04190083593130112","0.04190083593130112","0.04190083593130112","0.04753628000617027","0.04753628000617027","0.04753628000617027"
"3059","","","","0.03842481970787048","0.03842481970787048","0.03842481970787048","0.04707029089331627","0.04707029089331627","0.04707029089331627"
"3060","-0.012171508744359016","-0.012171508744359016","-0.012171508744359016","0.034376658499240875","0.034376658499240875","0.034376658499240875","0.04654816910624504","0.04654816910624504","0.04654816910624504"
"3061","-0.005003752186894417","-0.005003752186894417","-0.005003752186894417","0.023804891854524612","0.023804891854524612","0.023804891854524612","0.02880864404141903","0.02880864404141903","0.02880864404141903"
"3062","-0.005973392631858587","-0.005973392631858587","-0.005973392631858587","0.022735856473445892","0.022735856473445892","0.022735856473445892","0.028709249570965767","0.028709249570965767","0.028709249570965767"
"3063","-0.007652523461729288","-0.007652523461729288","-0.007652523461729288","0.020959550514817238","0.020959550514817238","0.020959550514817238","0.02861207351088524","0.02861207351088524","0.02861207351088524"
"3064","-0.00993424467742443","-0.00993424467742443","-0.00993424467742443","0.01857975497841835","0.01857975497841835","0.01857975497841835","","",""
"3065","-0.012721378356218338","-0.012721378356218338","-0.012721378356218338","","","","","",""
"3066","-0.017345717176795006","-0.017345717176795006","-0.017345717176795006","0.07490918040275574","0.07490918040275574","0.07490918040275574","","",""
"3067","-0.019013606011867523","-0.019013606011867523","-0.019013606011867523","0.07315454632043839","0.07315454632043839","0.07315454632043839","0.09216815233230591","0.09216815233230591","0.09216815233230591"
"3068","-0.02191503532230854","-0.02191503532230854","-0.02191503532230854","0.06998058408498764","0.06998058408498764","0.06998058408498764","0.09189561754465103","0.09189561754465103","0.09189561754465103"
"3069","-0.025850849226117134","-0.025850849226117134","-0.025850849226117134","0.06561368703842163","0.06561368703842163","0.06561368703842163","0.09146453440189362","0.09146453440189362","0.09146453440189362"
"3070","-0.03067890554666519","-0.03067890554666519","-0.03067890554666519","0.06022348999977112","0.06022348999977112","0.06022348999977112","0.09090239554643631","0.09090239554643631","0.09090239554643631"
"3071","-0.18897689878940582","-0.18897689878940582","-0.18897689878940582","-0.10295671224594116","-0.10295671224594116","-0.10295671224594116","0.08602018654346466","0.08602018654346466","0.08602018654346466"
"3072","-0.1915692687034607","-0.1915692687034607","-0.1915692687034607","-0.10610933601856232","-0.10610933601856232","-0.10610933601856232","0.08545993268489838","0.08545993268489838","0.08545993268489838"
"3073","-0.19578465819358826","-0.19578465819358826","-0.19578465819358826","-0.11130794137716293","-0.11130794137716293","-0.11130794137716293","0.08447671681642532","0.08447671681642532","0.08447671681642532"
"3074","-0.2013213038444519","-0.2013213038444519","-0.2013213038444519","-0.11812267452478409","-0.11812267452478409","-0.11812267452478409","0.08319862931966782","0.08319862931966782","0.08319862931966782"
"3075","-0.20793931186199188","-0.20793931186199188","-0.20793931186199188","-0.1262107938528061","-0.1262107938528061","-0.1262107938528061","0.08172851800918579","0.08172851800918579","0.08172851800918579"
"3076","-0.06318631023168564","-0.06318631023168564","-0.06318631023168564","0.036460600793361664","0.036460600793361664","0.036460600793361664","","",""
"3077","-0.06477315723896027","-0.06477315723896027","-0.06477315723896027","0.033757247030735016","0.033757247030735016","0.033757247030735016","","",""
"3078","-0.06756556779146194","-0.06756556779146194","-0.06756556779146194","0.029493525624275208","0.029493525624275208","0.029493525624275208","","",""
"3079","-0.07134559005498886","-0.07134559005498886","-0.07134559005498886","0.02399268001317978","0.02399268001317978","0.02399268001317978","0.09533827006816864","0.09533827006816864","0.09533827006816864"
"3080","-0.07596009969711304","-0.07596009969711304","-0.07596009969711304","0.017500154674053192","0.017500154674053192","0.017500154674053192","0.09346025437116623","0.09346025437116623","0.09346025437116623"
"3081","-0.0020049482118338346","-0.0020049482118338346","-0.0020049482118338346","0.03660677745938301","0.03660677745938301","0.03660677745938301","","",""
"3082","-0.0032983170822262764","-0.0032983170822262764","-0.0032983170822262764","0.03559649735689163","0.03559649735689163","0.03559649735689163","0.038894813507795334","0.038894813507795334","0.038894813507795334"
"3083","","","","0.0335102342069149","0.0335102342069149","0.0335102342069149","0.03902815282344818","0.03902815282344818","0.03902815282344818"
"3084","","","","0.030497491359710693","0.030497491359710693","0.030497491359710693","0.03900632634758949","0.03900632634758949","0.03900632634758949"
"3085","-0.012141919694840908","-0.012141919694840908","-0.012141919694840908","0.026692833751440048","0.026692833751440048","0.026692833751440048","","",""
"3086","0.10037878155708313","0.10037878155708313","0.10037878155708313","","","","","",""
"3087","0.0972837507724762","0.0972837507724762","0.0972837507724762","0.20086818933486938","0.20086818933486938","0.20086818933486938","0.10358444601297379","0.10358444601297379","0.10358444601297379"
"3088","0.09219979494810104","0.09219979494810104","0.09219979494810104","0.19453954696655273","0.19453954696655273","0.19453954696655273","0.1023397445678711","0.1023397445678711","0.1023397445678711"
"3089","","","","0.18630841374397278","0.18630841374397278","0.18630841374397278","0.10070273280143738","0.10070273280143738","0.10070273280143738"
"3090","0.07783043384552002","0.07783043384552002","0.07783043384552002","0.1766248643398285","0.1766248643398285","0.1766248643398285","0.09879442304372787","0.09879442304372787","0.09879442304372787"
"3091","0.02914574183523655","0.02914574183523655","0.02914574183523655","0.06459618359804153","0.06459618359804153","0.06459618359804153","0.035450443625450134","0.035450443625450134","0.035450443625450134"
"3092","","","","0.06243200600147247","0.06243200600147247","0.06243200600147247","0.035130612552165985","0.035130612552165985","0.035130612552165985"
"3093","0.024142157286405563","0.024142157286405563","0.024142157286405563","0.05894026905298233","0.05894026905298233","0.05894026905298233","0.03479811176657677","0.03479811176657677","0.03479811176657677"
"3095","0.014720448292791843","0.014720448292791843","0.014720448292791843","0.04886804148554802","0.04886804148554802","0.04886804148554802","0.03414759412407875","0.03414759412407875","0.03414759412407875"
"3096","0.01309590507298708","0.01309590507298708","0.01309590507298708","0.14992853999137878","0.14992853999137878","0.14992853999137878","","",""
"3097","0.009883690625429153","0.009883690625429153","0.009883690625429153","0.1464567482471466","0.1464567482471466","0.1464567482471466","0.13657306134700775","0.13657306134700775","0.13657306134700775"
"3098","0.004622785374522209","0.004622785374522209","0.004622785374522209","0.1406034231185913","0.1406034231185913","0.1406034231185913","0.13598063588142395","0.13598063588142395","0.13598063588142395"
"3099","-0.0020529923494905233","-0.0020529923494905233","-0.0020529923494905233","","","","0.13512131571769714","0.13512131571769714","0.13512131571769714"
"3100","-0.009538691490888596","-0.009538691490888596","-0.009538691490888596","0.12448142468929291","0.12448142468929291","0.12448142468929291","0.1340201199054718","0.1340201199054718","0.1340201199054718"
"3101","-0.023295234888792038","-0.023295234888792038","-0.023295234888792038","0.04950415715575218","0.04950415715575218","0.04950415715575218","0.07279939204454422","0.07279939204454422","0.07279939204454422"
"3102","","","","","","","0.07246190309524536","0.07246190309524536","0.07246190309524536"
"3103","-0.038029205054044724","-0.038029205054044724","-0.038029205054044724","0.033918578177690506","0.033918578177690506","0.033918578177690506","","",""
"3104","-0.04975998029112816","-0.04975998029112816","-0.04975998029112816","0.021530646830797195","0.021530646830797195","0.021530646830797195","0.07129062712192535","0.07129062712192535","0.07129062712192535"
"3105","-0.06325763463973999","-0.06325763463973999","-0.06325763463973999","0.007263585925102234","0.007263585925102234","0.007263585925102234","0.07052122056484222","0.07052122056484222","0.07052122056484222"
"3106","0.038879793137311935","0.038879793137311935","0.038879793137311935","0.08231160789728165","0.08231160789728165","0.08231160789728165","0.04343181475996971","0.04343181475996971","0.04343181475996971"
"3107","0.037153881043195724","0.037153881043195724","0.037153881043195724","0.08053496479988098","0.08053496479988098","0.08053496479988098","0.04338108003139496","0.04338108003139496","0.04338108003139496"
"3108","0.03418847545981407","0.03418847545981407","0.03418847545981407","0.07738272100687027","0.07738272100687027","0.07738272100687027","0.0431942455470562","0.0431942455470562","0.0431942455470562"
"3109","","","","0.07308503985404968","0.07308503985404968","0.07308503985404968","0.04289141297340393","0.04289141297340393","0.04289141297340393"
"3110","0.025468740612268448","0.025468740612268448","0.025468740612268448","0.0679621547460556","0.0679621547460556","0.0679621547460556","0.04249341040849686","0.04249341040849686","0.04249341040849686"
"3111","0.1723792403936386","0.1723792403936386","0.1723792403936386","0.23011471331119537","0.23011471331119537","0.23011471331119537","0.05773547664284706","0.05773547664284706","0.05773547664284706"
"3112","","","","0.22747090458869934","0.22747090458869934","0.22747090458869934","0.05697052925825119","0.05697052925825119","0.05697052925825119"
"3113","0.1674470454454422","0.1674470454454422","0.1674470454454422","","","","0.05583944916725159","0.05583944916725159","0.05583944916725159"
"3114","","","","0.2178891897201538","0.2178891897201538","0.2178891897201538","0.054443150758743286","0.054443150758743286","0.054443150758743286"
"3115","","","","0.21157951653003693","0.21157951653003693","0.21157951653003693","","",""
"3116","0.005062112584710121","0.005062112584710121","0.005062112584710121","0.04028230905532837","0.04028230905532837","0.04028230905532837","","",""
"3117","0.0038536223582923412","0.0038536223582923412","0.0038536223582923412","0.03910723701119423","0.03910723701119423","0.03910723701119423","0.0352536141872406","0.0352536141872406","0.0352536141872406"
"3118","0.0017538212705403566","0.0017538212705403566","0.0017538212705403566","0.03697403147816658","0.03697403147816658","0.03697403147816658","0.03522020950913429","0.03522020950913429","0.03522020950913429"
"3119","-0.0010501330252736807","-0.0010501330252736807","-0.0010501330252736807","0.03406449779868126","0.03406449779868126","0.03406449779868126","0.035114631056785583","0.035114631056785583","0.035114631056785583"
"3120","-0.004156074486672878","-0.004156074486672878","-0.004156074486672878","0.030781425535678864","0.030781425535678864","0.030781425535678864","0.034937500953674316","0.034937500953674316","0.034937500953674316"
"3121","-0.047109123319387436","-0.047109123319387436","-0.047109123319387436","0.03874630853533745","0.03874630853533745","0.03874630853533745","0.08585543185472488","0.08585543185472488","0.08585543185472488"
"3122","-0.048331767320632935","-0.048331767320632935","-0.048331767320632935","0.037402912974357605","0.037402912974357605","0.037402912974357605","0.08573468029499054","0.08573468029499054","0.08573468029499054"
"3123","","","","0.03492431715130806","0.03492431715130806","0.03492431715130806","0.08526553958654404","0.08526553958654404","0.08526553958654404"
"3124","","","","0.03150874376296997","0.03150874376296997","0.03150874376296997","0.08451651781797409","0.08451651781797409","0.08451651781797409"
"3125","","","","","","","0.0835501104593277","0.0835501104593277","0.0835501104593277"
"3126","-0.02779340371489525","-0.02779340371489525","-0.02779340371489525","","","","0.1292354315519333","0.1292354315519333","0.1292354315519333"
"3127","-0.02923625521361828","-0.02923625521361828","-0.02923625521361828","0.0985487699508667","0.0985487699508667","0.0985487699508667","0.12778502702713013","0.12778502702713013","0.12778502702713013"
"3128","-0.03163628280162811","-0.03163628280162811","-0.03163628280162811","","","","0.1258077621459961","0.1258077621459961","0.1258077621459961"
"3129","","","","0.08876325190067291","0.08876325190067291","0.08876325190067291","0.12354185432195663","0.12354185432195663","0.12354185432195663"
"3130","-0.03797784820199013","-0.03797784820199013","-0.03797784820199013","0.08314137160778046","0.08314137160778046","0.08314137160778046","0.12111921608448029","0.12111921608448029","0.12111921608448029"
"3131","0.029378142207860947","0.029378142207860947","0.029378142207860947","0.07794630527496338","0.07794630527496338","0.07794630527496338","0.04856816306710243","0.04856816306710243","0.04856816306710243"
"3132","0.027231743559241295","0.027231743559241295","0.027231743559241295","0.07630348205566406","0.07630348205566406","0.07630348205566406","","",""
"3133","0.024030907079577446","0.024030907079577446","0.024030907079577446","0.0734025314450264","0.0734025314450264","0.0734025314450264","0.0493716262280941","0.0493716262280941","0.0493716262280941"
"3134","0.019803516566753387","0.019803516566753387","0.019803516566753387","0.06925880908966064","0.06925880908966064","0.06925880908966064","0.049455296248197556","0.049455296248197556","0.049455296248197556"
"3135","0.014832396991550922","0.014832396991550922","0.014832396991550922","0.06416543573141098","0.06416543573141098","0.06416543573141098","0.04933303967118263","0.04933303967118263","0.04933303967118263"
"3136","0.03662359341979027","0.03662359341979027","0.03662359341979027","0.10680551826953888","0.10680551826953888","0.10680551826953888","0.07018192857503891","0.07018192857503891","0.07018192857503891"
"3137","0.0355277955532074","0.0355277955532074","0.0355277955532074","","","","0.07001189887523651","0.07001189887523651","0.07001189887523651"
"3138","0.03360002860426903","0.03360002860426903","0.03360002860426903","0.10321778059005737","0.10321778059005737","0.10321778059005737","0.06961774826049805","0.06961774826049805","0.06961774826049805"
"3139","0.0309764351695776","0.0309764351695776","0.0309764351695776","0.10002156347036362","0.10002156347036362","0.10002156347036362","0.06904512643814087","0.06904512643814087","0.06904512643814087"
