"Step","still-voice-16 - returns/mean","still-voice-16 - returns/mean__MIN","still-voice-16 - returns/mean__MAX","still-voice-16 - returns/std","still-voice-16 - returns/std__MIN","still-voice-16 - returns/std__MAX"
"2059","0.16313669085502625","0.16313669085502625","0.16313669085502625","0.18055607378482819","0.18055607378482819","0.18055607378482819"
"2060","0.16313669085502625","0.16313669085502625","0.16313669085502625","","",""
"2061","0.595947265625","0.595947265625","0.595947265625","","",""
"2062","0.595947265625","0.595947265625","0.595947265625","0.3588670492172241","0.3588670492172241","0.3588670492172241"
"2063","0.595947265625","0.595947265625","0.595947265625","","",""
"2064","0.595947265625","0.595947265625","0.595947265625","0.3588670492172241","0.3588670492172241","0.3588670492172241"
"2065","0.595947265625","0.595947265625","0.595947265625","0.3588670492172241","0.3588670492172241","0.3588670492172241"
"2066","","","","0.09572896361351013","0.09572896361351013","0.09572896361351013"
"2067","","","","0.09572896361351013","0.09572896361351013","0.09572896361351013"
"2068","0.11779652535915375","0.11779652535915375","0.11779652535915375","0.09572896361351013","0.09572896361351013","0.09572896361351013"
"2069","0.11779652535915375","0.11779652535915375","0.11779652535915375","0.09572896361351013","0.09572896361351013","0.09572896361351013"
"2070","0.11779652535915375","0.11779652535915375","0.11779652535915375","0.09572896361351013","0.09572896361351013","0.09572896361351013"
"2071","-0.07861876487731934","-0.07861876487731934","-0.07861876487731934","0.44631293416023254","0.44631293416023254","0.44631293416023254"
"2072","-0.07861876487731934","-0.07861876487731934","-0.07861876487731934","0.44631293416023254","0.44631293416023254","0.44631293416023254"
"2073","-0.07861876487731934","-0.07861876487731934","-0.07861876487731934","0.44631293416023254","0.44631293416023254","0.44631293416023254"
"2074","-0.07861876487731934","-0.07861876487731934","-0.07861876487731934","","",""
"2075","-0.07861876487731934","-0.07861876487731934","-0.07861876487731934","0.44631293416023254","0.44631293416023254","0.44631293416023254"
"2076","0.634931206703186","0.634931206703186","0.634931206703186","0.4137134253978729","0.4137134253978729","0.4137134253978729"
"2078","0.634931206703186","0.634931206703186","0.634931206703186","0.4137134253978729","0.4137134253978729","0.4137134253978729"
"2079","0.634931206703186","0.634931206703186","0.634931206703186","0.4137134253978729","0.4137134253978729","0.4137134253978729"
"2080","0.634931206703186","0.634931206703186","0.634931206703186","0.4137134253978729","0.4137134253978729","0.4137134253978729"
"2081","0.520056426525116","0.520056426525116","0.520056426525116","0.2264157086610794","0.2264157086610794","0.2264157086610794"
"2082","0.520056426525116","0.520056426525116","0.520056426525116","0.2264157086610794","0.2264157086610794","0.2264157086610794"
"2083","0.520056426525116","0.520056426525116","0.520056426525116","0.2264157086610794","0.2264157086610794","0.2264157086610794"
"2084","0.520056426525116","0.520056426525116","0.520056426525116","0.2264157086610794","0.2264157086610794","0.2264157086610794"
"2085","0.520056426525116","0.520056426525116","0.520056426525116","0.2264157086610794","0.2264157086610794","0.2264157086610794"
"2086","","","","0.6619492173194885","0.6619492173194885","0.6619492173194885"
"2087","0.19567202031612396","0.19567202031612396","0.19567202031612396","0.6619492173194885","0.6619492173194885","0.6619492173194885"
"2088","0.19567202031612396","0.19567202031612396","0.19567202031612396","0.6619492173194885","0.6619492173194885","0.6619492173194885"
"2089","0.19567202031612396","0.19567202031612396","0.19567202031612396","0.6619492173194885","0.6619492173194885","0.6619492173194885"
"2090","0.19567202031612396","0.19567202031612396","0.19567202031612396","0.6619492173194885","0.6619492173194885","0.6619492173194885"
"2091","0.02666921354830265","0.02666921354830265","0.02666921354830265","0.12168710678815842","0.12168710678815842","0.12168710678815842"
"2092","0.02666921354830265","0.02666921354830265","0.02666921354830265","0.12168710678815842","0.12168710678815842","0.12168710678815842"
"2093","0.02666921354830265","0.02666921354830265","0.02666921354830265","0.12168710678815842","0.12168710678815842","0.12168710678815842"
"2094","","","","0.12168710678815842","0.12168710678815842","0.12168710678815842"
"2095","0.02666921354830265","0.02666921354830265","0.02666921354830265","0.12168710678815842","0.12168710678815842","0.12168710678815842"
"2096","0.2985129952430725","0.2985129952430725","0.2985129952430725","0.12105607241392136","0.12105607241392136","0.12105607241392136"
"2097","0.2985129952430725","0.2985129952430725","0.2985129952430725","","",""
"2098","","","","0.12105607241392136","0.12105607241392136","0.12105607241392136"
"2099","0.2985129952430725","0.2985129952430725","0.2985129952430725","0.12105607241392136","0.12105607241392136","0.12105607241392136"
"2100","0.2985129952430725","0.2985129952430725","0.2985129952430725","0.12105607241392136","0.12105607241392136","0.12105607241392136"
"2101","","","","0.1336749941110611","0.1336749941110611","0.1336749941110611"
"2102","0.08430899679660797","0.08430899679660797","0.08430899679660797","0.1336749941110611","0.1336749941110611","0.1336749941110611"
"2103","0.08430899679660797","0.08430899679660797","0.08430899679660797","0.1336749941110611","0.1336749941110611","0.1336749941110611"
"2104","0.08430899679660797","0.08430899679660797","0.08430899679660797","0.1336749941110611","0.1336749941110611","0.1336749941110611"
"2105","0.08430899679660797","0.08430899679660797","0.08430899679660797","0.1336749941110611","0.1336749941110611","0.1336749941110611"
"2106","0.16415686905384064","0.16415686905384064","0.16415686905384064","0.08698595315217972","0.08698595315217972","0.08698595315217972"
"2107","0.16415686905384064","0.16415686905384064","0.16415686905384064","0.08698595315217972","0.08698595315217972","0.08698595315217972"
"2108","","","","0.08698595315217972","0.08698595315217972","0.08698595315217972"
"2109","0.16415686905384064","0.16415686905384064","0.16415686905384064","0.08698595315217972","0.08698595315217972","0.08698595315217972"
"2110","","","","0.08698595315217972","0.08698595315217972","0.08698595315217972"
"2111","0.41198495030403137","0.41198495030403137","0.41198495030403137","0.5152934789657593","0.5152934789657593","0.5152934789657593"
"2112","0.41198495030403137","0.41198495030403137","0.41198495030403137","0.5152934789657593","0.5152934789657593","0.5152934789657593"
"2113","0.41198495030403137","0.41198495030403137","0.41198495030403137","0.5152934789657593","0.5152934789657593","0.5152934789657593"
"2114","0.41198495030403137","0.41198495030403137","0.41198495030403137","0.5152934789657593","0.5152934789657593","0.5152934789657593"
"2115","0.41198495030403137","0.41198495030403137","0.41198495030403137","0.5152934789657593","0.5152934789657593","0.5152934789657593"
"2116","0.04839147627353668","0.04839147627353668","0.04839147627353668","","",""
"2117","0.04839147627353668","0.04839147627353668","0.04839147627353668","","",""
"2118","0.04839147627353668","0.04839147627353668","0.04839147627353668","0.2337379902601242","0.2337379902601242","0.2337379902601242"
"2119","","","","0.2337379902601242","0.2337379902601242","0.2337379902601242"
"2120","0.04839147627353668","0.04839147627353668","0.04839147627353668","0.2337379902601242","0.2337379902601242","0.2337379902601242"
"2121","0.4255262017250061","0.4255262017250061","0.4255262017250061","0.47634273767471313","0.47634273767471313","0.47634273767471313"
"2122","","","","0.47634273767471313","0.47634273767471313","0.47634273767471313"
"2123","0.4255262017250061","0.4255262017250061","0.4255262017250061","0.47634273767471313","0.47634273767471313","0.47634273767471313"
"2124","0.4255262017250061","0.4255262017250061","0.4255262017250061","0.47634273767471313","0.47634273767471313","0.47634273767471313"
"2125","0.4255262017250061","0.4255262017250061","0.4255262017250061","0.47634273767471313","0.47634273767471313","0.47634273767471313"
"2126","0.3202526569366455","0.3202526569366455","0.3202526569366455","0.1414785087108612","0.1414785087108612","0.1414785087108612"
"2127","0.3202526569366455","0.3202526569366455","0.3202526569366455","0.1414785087108612","0.1414785087108612","0.1414785087108612"
"2128","0.3202526569366455","0.3202526569366455","0.3202526569366455","0.1414785087108612","0.1414785087108612","0.1414785087108612"
"2129","0.3202526569366455","0.3202526569366455","0.3202526569366455","0.1414785087108612","0.1414785087108612","0.1414785087108612"
"2130","0.3202526569366455","0.3202526569366455","0.3202526569366455","0.1414785087108612","0.1414785087108612","0.1414785087108612"
"2131","0.20660793781280518","0.20660793781280518","0.20660793781280518","0.10884851217269897","0.10884851217269897","0.10884851217269897"
"2132","0.20660793781280518","0.20660793781280518","0.20660793781280518","0.10884851217269897","0.10884851217269897","0.10884851217269897"
"2133","0.20660793781280518","0.20660793781280518","0.20660793781280518","0.10884851217269897","0.10884851217269897","0.10884851217269897"
"2134","0.20660793781280518","0.20660793781280518","0.20660793781280518","0.10884851217269897","0.10884851217269897","0.10884851217269897"
"2135","0.20660793781280518","0.20660793781280518","0.20660793781280518","0.10884851217269897","0.10884851217269897","0.10884851217269897"
"2136","","","","0.08304914832115173","0.08304914832115173","0.08304914832115173"
"2137","0.08123597502708435","0.08123597502708435","0.08123597502708435","0.08304914832115173","0.08304914832115173","0.08304914832115173"
"2138","","","","0.08304914832115173","0.08304914832115173","0.08304914832115173"
"2139","0.08123597502708435","0.08123597502708435","0.08123597502708435","0.08304914832115173","0.08304914832115173","0.08304914832115173"
"2140","0.08123597502708435","0.08123597502708435","0.08123597502708435","0.08304914832115173","0.08304914832115173","0.08304914832115173"
"2141","0.1861841380596161","0.1861841380596161","0.1861841380596161","0.6692954897880554","0.6692954897880554","0.6692954897880554"
"2142","0.1861841380596161","0.1861841380596161","0.1861841380596161","0.6692954897880554","0.6692954897880554","0.6692954897880554"
"2143","0.1861841380596161","0.1861841380596161","0.1861841380596161","0.6692954897880554","0.6692954897880554","0.6692954897880554"
"2144","0.1861841380596161","0.1861841380596161","0.1861841380596161","0.6692954897880554","0.6692954897880554","0.6692954897880554"
"2147","0.33928510546684265","0.33928510546684265","0.33928510546684265","0.2077062875032425","0.2077062875032425","0.2077062875032425"
"2148","0.33928510546684265","0.33928510546684265","0.33928510546684265","0.2077062875032425","0.2077062875032425","0.2077062875032425"
"2149","0.33928510546684265","0.33928510546684265","0.33928510546684265","0.2077062875032425","0.2077062875032425","0.2077062875032425"
"2150","0.33928510546684265","0.33928510546684265","0.33928510546684265","0.2077062875032425","0.2077062875032425","0.2077062875032425"
"2151","0.07576531916856766","0.07576531916856766","0.07576531916856766","0.13136319816112518","0.13136319816112518","0.13136319816112518"
"2152","0.07576531916856766","0.07576531916856766","0.07576531916856766","","",""
"2153","0.07576531916856766","0.07576531916856766","0.07576531916856766","0.13136319816112518","0.13136319816112518","0.13136319816112518"
"2154","0.07576531916856766","0.07576531916856766","0.07576531916856766","0.13136319816112518","0.13136319816112518","0.13136319816112518"
"2155","0.07576531916856766","0.07576531916856766","0.07576531916856766","0.13136319816112518","0.13136319816112518","0.13136319816112518"
"2156","0.2001182585954666","0.2001182585954666","0.2001182585954666","0.08824566006660461","0.08824566006660461","0.08824566006660461"
"2158","0.2001182585954666","0.2001182585954666","0.2001182585954666","0.08824566006660461","0.08824566006660461","0.08824566006660461"
"2159","","","","0.08824566006660461","0.08824566006660461","0.08824566006660461"
"2160","0.2001182585954666","0.2001182585954666","0.2001182585954666","0.08824566006660461","0.08824566006660461","0.08824566006660461"
"2161","0.10149239003658295","0.10149239003658295","0.10149239003658295","0.0900697335600853","0.0900697335600853","0.0900697335600853"
"2162","0.10149239003658295","0.10149239003658295","0.10149239003658295","0.0900697335600853","0.0900697335600853","0.0900697335600853"
"2163","","","","0.0900697335600853","0.0900697335600853","0.0900697335600853"
"2164","0.10149239003658295","0.10149239003658295","0.10149239003658295","0.0900697335600853","0.0900697335600853","0.0900697335600853"
"2165","0.10149239003658295","0.10149239003658295","0.10149239003658295","0.0900697335600853","0.0900697335600853","0.0900697335600853"
"2166","","","","0.14155374467372894","0.14155374467372894","0.14155374467372894"
"2167","0.23144029080867767","0.23144029080867767","0.23144029080867767","0.14155374467372894","0.14155374467372894","0.14155374467372894"
"2168","0.23144029080867767","0.23144029080867767","0.23144029080867767","0.14155374467372894","0.14155374467372894","0.14155374467372894"
"2169","0.23144029080867767","0.23144029080867767","0.23144029080867767","0.14155374467372894","0.14155374467372894","0.14155374467372894"
"2170","0.23144029080867767","0.23144029080867767","0.23144029080867767","0.14155374467372894","0.14155374467372894","0.14155374467372894"
"2171","0.24746312201023102","0.24746312201023102","0.24746312201023102","0.12045203149318695","0.12045203149318695","0.12045203149318695"
"2172","0.24746312201023102","0.24746312201023102","0.24746312201023102","0.12045203149318695","0.12045203149318695","0.12045203149318695"
"2173","0.24746312201023102","0.24746312201023102","0.24746312201023102","0.12045203149318695","0.12045203149318695","0.12045203149318695"
"2174","0.24746312201023102","0.24746312201023102","0.24746312201023102","0.12045203149318695","0.12045203149318695","0.12045203149318695"
"2175","0.24746312201023102","0.24746312201023102","0.24746312201023102","0.12045203149318695","0.12045203149318695","0.12045203149318695"
"2176","0.8666013479232788","0.8666013479232788","0.8666013479232788","0.43098852038383484","0.43098852038383484","0.43098852038383484"
"2177","0.8666013479232788","0.8666013479232788","0.8666013479232788","0.43098852038383484","0.43098852038383484","0.43098852038383484"
"2178","0.8666013479232788","0.8666013479232788","0.8666013479232788","0.43098852038383484","0.43098852038383484","0.43098852038383484"
"2179","","","","0.43098852038383484","0.43098852038383484","0.43098852038383484"
"2180","0.8666013479232788","0.8666013479232788","0.8666013479232788","0.43098852038383484","0.43098852038383484","0.43098852038383484"
"2181","0.6352506279945374","0.6352506279945374","0.6352506279945374","0.5224968791007996","0.5224968791007996","0.5224968791007996"
"2182","0.6352506279945374","0.6352506279945374","0.6352506279945374","0.5224968791007996","0.5224968791007996","0.5224968791007996"
"2183","0.6352506279945374","0.6352506279945374","0.6352506279945374","0.5224968791007996","0.5224968791007996","0.5224968791007996"
"2184","","","","0.5224968791007996","0.5224968791007996","0.5224968791007996"
"2185","0.6352506279945374","0.6352506279945374","0.6352506279945374","0.5224968791007996","0.5224968791007996","0.5224968791007996"
"2186","0.38258096575737","0.38258096575737","0.38258096575737","","",""
"2187","","","","0.14488089084625244","0.14488089084625244","0.14488089084625244"
"2188","","","","0.14488089084625244","0.14488089084625244","0.14488089084625244"
"2189","0.38258096575737","0.38258096575737","0.38258096575737","0.14488089084625244","0.14488089084625244","0.14488089084625244"
"2190","0.38258096575737","0.38258096575737","0.38258096575737","","",""
"2191","0.27521538734436035","0.27521538734436035","0.27521538734436035","0.1656252145767212","0.1656252145767212","0.1656252145767212"
"2192","0.27521538734436035","0.27521538734436035","0.27521538734436035","0.1656252145767212","0.1656252145767212","0.1656252145767212"
"2193","0.27521538734436035","0.27521538734436035","0.27521538734436035","0.1656252145767212","0.1656252145767212","0.1656252145767212"
"2194","0.27521538734436035","0.27521538734436035","0.27521538734436035","0.1656252145767212","0.1656252145767212","0.1656252145767212"
"2195","0.27521538734436035","0.27521538734436035","0.27521538734436035","","",""
"2196","0.07912282645702362","0.07912282645702362","0.07912282645702362","0.14345403015613556","0.14345403015613556","0.14345403015613556"
"2197","0.07912282645702362","0.07912282645702362","0.07912282645702362","0.14345403015613556","0.14345403015613556","0.14345403015613556"
"2198","0.07912282645702362","0.07912282645702362","0.07912282645702362","0.14345403015613556","0.14345403015613556","0.14345403015613556"
"2199","0.07912282645702362","0.07912282645702362","0.07912282645702362","0.14345403015613556","0.14345403015613556","0.14345403015613556"
"2200","0.07912282645702362","0.07912282645702362","0.07912282645702362","0.14345403015613556","0.14345403015613556","0.14345403015613556"
"2201","0.2898077964782715","0.2898077964782715","0.2898077964782715","0.1377348154783249","0.1377348154783249","0.1377348154783249"
"2202","0.2898077964782715","0.2898077964782715","0.2898077964782715","0.1377348154783249","0.1377348154783249","0.1377348154783249"
"2203","0.2898077964782715","0.2898077964782715","0.2898077964782715","","",""
"2204","0.2898077964782715","0.2898077964782715","0.2898077964782715","0.1377348154783249","0.1377348154783249","0.1377348154783249"
"2205","","","","0.1377348154783249","0.1377348154783249","0.1377348154783249"
"2206","0.3640054762363434","0.3640054762363434","0.3640054762363434","0.4069623351097107","0.4069623351097107","0.4069623351097107"
"2207","0.3640054762363434","0.3640054762363434","0.3640054762363434","0.4069623351097107","0.4069623351097107","0.4069623351097107"
"2208","0.3640054762363434","0.3640054762363434","0.3640054762363434","0.4069623351097107","0.4069623351097107","0.4069623351097107"
"2209","","","","0.4069623351097107","0.4069623351097107","0.4069623351097107"
"2210","0.3640054762363434","0.3640054762363434","0.3640054762363434","0.4069623351097107","0.4069623351097107","0.4069623351097107"
"2211","0.051283590495586395","0.051283590495586395","0.051283590495586395","0.36636775732040405","0.36636775732040405","0.36636775732040405"
"2212","0.051283590495586395","0.051283590495586395","0.051283590495586395","0.36636775732040405","0.36636775732040405","0.36636775732040405"
"2213","0.051283590495586395","0.051283590495586395","0.051283590495586395","","",""
"2214","0.051283590495586395","0.051283590495586395","0.051283590495586395","0.36636775732040405","0.36636775732040405","0.36636775732040405"
"2215","0.051283590495586395","0.051283590495586395","0.051283590495586395","0.36636775732040405","0.36636775732040405","0.36636775732040405"
"2216","0.21752849221229553","0.21752849221229553","0.21752849221229553","0.0735134705901146","0.0735134705901146","0.0735134705901146"
"2217","0.21752849221229553","0.21752849221229553","0.21752849221229553","","",""
"2218","0.21752849221229553","0.21752849221229553","0.21752849221229553","0.0735134705901146","0.0735134705901146","0.0735134705901146"
"2219","0.21752849221229553","0.21752849221229553","0.21752849221229553","0.0735134705901146","0.0735134705901146","0.0735134705901146"
"2220","0.21752849221229553","0.21752849221229553","0.21752849221229553","0.0735134705901146","0.0735134705901146","0.0735134705901146"
"2221","0.3559021055698395","0.3559021055698395","0.3559021055698395","0.2736194133758545","0.2736194133758545","0.2736194133758545"
"2222","0.3559021055698395","0.3559021055698395","0.3559021055698395","","",""
"2223","0.3559021055698395","0.3559021055698395","0.3559021055698395","0.2736194133758545","0.2736194133758545","0.2736194133758545"
"2224","0.3559021055698395","0.3559021055698395","0.3559021055698395","","",""
"2225","0.3559021055698395","0.3559021055698395","0.3559021055698395","0.2736194133758545","0.2736194133758545","0.2736194133758545"
"2226","0.11187035590410233","0.11187035590410233","0.11187035590410233","0.2878507375717163","0.2878507375717163","0.2878507375717163"
"2227","0.11187035590410233","0.11187035590410233","0.11187035590410233","0.2878507375717163","0.2878507375717163","0.2878507375717163"
"2228","0.11187035590410233","0.11187035590410233","0.11187035590410233","0.2878507375717163","0.2878507375717163","0.2878507375717163"
"2229","0.11187035590410233","0.11187035590410233","0.11187035590410233","0.2878507375717163","0.2878507375717163","0.2878507375717163"
"2230","","","","0.2878507375717163","0.2878507375717163","0.2878507375717163"
"2231","0.29593029618263245","0.29593029618263245","0.29593029618263245","0.09514462202787399","0.09514462202787399","0.09514462202787399"
"2232","0.29593029618263245","0.29593029618263245","0.29593029618263245","0.09514462202787399","0.09514462202787399","0.09514462202787399"
"2233","0.29593029618263245","0.29593029618263245","0.29593029618263245","0.09514462202787399","0.09514462202787399","0.09514462202787399"
"2234","0.29593029618263245","0.29593029618263245","0.29593029618263245","0.09514462202787399","0.09514462202787399","0.09514462202787399"
"2235","","","","0.09514462202787399","0.09514462202787399","0.09514462202787399"
"2236","0.273454487323761","0.273454487323761","0.273454487323761","0.16026915609836578","0.16026915609836578","0.16026915609836578"
"2237","0.273454487323761","0.273454487323761","0.273454487323761","0.16026915609836578","0.16026915609836578","0.16026915609836578"
"2238","0.273454487323761","0.273454487323761","0.273454487323761","0.16026915609836578","0.16026915609836578","0.16026915609836578"
"2239","","","","0.16026915609836578","0.16026915609836578","0.16026915609836578"
"2240","0.273454487323761","0.273454487323761","0.273454487323761","0.16026915609836578","0.16026915609836578","0.16026915609836578"
"2241","0.472482293844223","0.472482293844223","0.472482293844223","0.3857138752937317","0.3857138752937317","0.3857138752937317"
"2242","0.472482293844223","0.472482293844223","0.472482293844223","0.3857138752937317","0.3857138752937317","0.3857138752937317"
"2243","0.472482293844223","0.472482293844223","0.472482293844223","0.3857138752937317","0.3857138752937317","0.3857138752937317"
"2244","0.472482293844223","0.472482293844223","0.472482293844223","0.3857138752937317","0.3857138752937317","0.3857138752937317"
"2245","0.472482293844223","0.472482293844223","0.472482293844223","0.3857138752937317","0.3857138752937317","0.3857138752937317"
"2246","0.1019752025604248","0.1019752025604248","0.1019752025604248","0.5104348659515381","0.5104348659515381","0.5104348659515381"
"2247","0.1019752025604248","0.1019752025604248","0.1019752025604248","0.5104348659515381","0.5104348659515381","0.5104348659515381"
"2248","0.1019752025604248","0.1019752025604248","0.1019752025604248","0.5104348659515381","0.5104348659515381","0.5104348659515381"
"2249","0.1019752025604248","0.1019752025604248","0.1019752025604248","0.5104348659515381","0.5104348659515381","0.5104348659515381"
"2250","0.1019752025604248","0.1019752025604248","0.1019752025604248","","",""
"2251","0.5300116539001465","0.5300116539001465","0.5300116539001465","0.359579861164093","0.359579861164093","0.359579861164093"
"2252","0.5300116539001465","0.5300116539001465","0.5300116539001465","0.359579861164093","0.359579861164093","0.359579861164093"
"2253","0.5300116539001465","0.5300116539001465","0.5300116539001465","0.359579861164093","0.359579861164093","0.359579861164093"
"2254","0.5300116539001465","0.5300116539001465","0.5300116539001465","0.359579861164093","0.359579861164093","0.359579861164093"
"2255","0.5300116539001465","0.5300116539001465","0.5300116539001465","0.359579861164093","0.359579861164093","0.359579861164093"
"2256","-0.25237345695495605","-0.25237345695495605","-0.25237345695495605","0.6565249562263489","0.6565249562263489","0.6565249562263489"
"2257","","","","0.6565249562263489","0.6565249562263489","0.6565249562263489"
"2258","-0.25237345695495605","-0.25237345695495605","-0.25237345695495605","0.6565249562263489","0.6565249562263489","0.6565249562263489"
"2259","-0.25237345695495605","-0.25237345695495605","-0.25237345695495605","","",""
"2260","-0.25237345695495605","-0.25237345695495605","-0.25237345695495605","0.6565249562263489","0.6565249562263489","0.6565249562263489"
"2261","0.2748362421989441","0.2748362421989441","0.2748362421989441","0.11815488338470459","0.11815488338470459","0.11815488338470459"
"2262","0.2748362421989441","0.2748362421989441","0.2748362421989441","0.11815488338470459","0.11815488338470459","0.11815488338470459"
"2263","0.2748362421989441","0.2748362421989441","0.2748362421989441","0.11815488338470459","0.11815488338470459","0.11815488338470459"
"2265","0.2748362421989441","0.2748362421989441","0.2748362421989441","0.11815488338470459","0.11815488338470459","0.11815488338470459"
"2266","0.14923977851867676","0.14923977851867676","0.14923977851867676","","",""
"2267","","","","0.17049142718315125","0.17049142718315125","0.17049142718315125"
"2268","0.14923977851867676","0.14923977851867676","0.14923977851867676","0.17049142718315125","0.17049142718315125","0.17049142718315125"
"2269","0.14923977851867676","0.14923977851867676","0.14923977851867676","0.17049142718315125","0.17049142718315125","0.17049142718315125"
"2270","0.14923977851867676","0.14923977851867676","0.14923977851867676","0.17049142718315125","0.17049142718315125","0.17049142718315125"
"2271","0.03843938931822777","0.03843938931822777","0.03843938931822777","","",""
"2272","0.03843938931822777","0.03843938931822777","0.03843938931822777","0.23468831181526184","0.23468831181526184","0.23468831181526184"
"2273","0.03843938931822777","0.03843938931822777","0.03843938931822777","0.23468831181526184","0.23468831181526184","0.23468831181526184"
"2274","","","","0.23468831181526184","0.23468831181526184","0.23468831181526184"
"2275","0.03843938931822777","0.03843938931822777","0.03843938931822777","0.23468831181526184","0.23468831181526184","0.23468831181526184"
"2276","0.22481472790241241","0.22481472790241241","0.22481472790241241","","",""
"2277","0.22481472790241241","0.22481472790241241","0.22481472790241241","0.17973928153514862","0.17973928153514862","0.17973928153514862"
"2279","0.22481472790241241","0.22481472790241241","0.22481472790241241","0.17973928153514862","0.17973928153514862","0.17973928153514862"
"2280","0.22481472790241241","0.22481472790241241","0.22481472790241241","0.17973928153514862","0.17973928153514862","0.17973928153514862"
"2281","0.14848244190216064","0.14848244190216064","0.14848244190216064","0.3867869973182678","0.3867869973182678","0.3867869973182678"
"2282","0.14848244190216064","0.14848244190216064","0.14848244190216064","0.3867869973182678","0.3867869973182678","0.3867869973182678"
"2283","0.14848244190216064","0.14848244190216064","0.14848244190216064","0.3867869973182678","0.3867869973182678","0.3867869973182678"
"2284","0.14848244190216064","0.14848244190216064","0.14848244190216064","","",""
"2285","0.14848244190216064","0.14848244190216064","0.14848244190216064","0.3867869973182678","0.3867869973182678","0.3867869973182678"
"2286","0.33792391419410706","0.33792391419410706","0.33792391419410706","0.15373815596103668","0.15373815596103668","0.15373815596103668"
"2287","0.33792391419410706","0.33792391419410706","0.33792391419410706","0.15373815596103668","0.15373815596103668","0.15373815596103668"
"2288","0.33792391419410706","0.33792391419410706","0.33792391419410706","0.15373815596103668","0.15373815596103668","0.15373815596103668"
"2289","0.33792391419410706","0.33792391419410706","0.33792391419410706","0.15373815596103668","0.15373815596103668","0.15373815596103668"
"2290","0.33792391419410706","0.33792391419410706","0.33792391419410706","0.15373815596103668","0.15373815596103668","0.15373815596103668"
"2291","0.09463022649288177","0.09463022649288177","0.09463022649288177","0.10438927263021469","0.10438927263021469","0.10438927263021469"
"2292","0.09463022649288177","0.09463022649288177","0.09463022649288177","0.10438927263021469","0.10438927263021469","0.10438927263021469"
"2293","","","","0.10438927263021469","0.10438927263021469","0.10438927263021469"
"2294","0.09463022649288177","0.09463022649288177","0.09463022649288177","0.10438927263021469","0.10438927263021469","0.10438927263021469"
"2295","0.09463022649288177","0.09463022649288177","0.09463022649288177","0.10438927263021469","0.10438927263021469","0.10438927263021469"
"2296","0.15828998386859894","0.15828998386859894","0.15828998386859894","0.14976324141025543","0.14976324141025543","0.14976324141025543"
"2297","0.15828998386859894","0.15828998386859894","0.15828998386859894","0.14976324141025543","0.14976324141025543","0.14976324141025543"
"2298","0.15828998386859894","0.15828998386859894","0.15828998386859894","0.14976324141025543","0.14976324141025543","0.14976324141025543"
"2299","0.15828998386859894","0.15828998386859894","0.15828998386859894","0.14976324141025543","0.14976324141025543","0.14976324141025543"
"2300","0.15828998386859894","0.15828998386859894","0.15828998386859894","0.14976324141025543","0.14976324141025543","0.14976324141025543"
"2301","0.6131775379180908","0.6131775379180908","0.6131775379180908","0.3025875985622406","0.3025875985622406","0.3025875985622406"
"2302","0.6131775379180908","0.6131775379180908","0.6131775379180908","0.3025875985622406","0.3025875985622406","0.3025875985622406"
"2303","0.6131775379180908","0.6131775379180908","0.6131775379180908","0.3025875985622406","0.3025875985622406","0.3025875985622406"
"2305","0.6131775379180908","0.6131775379180908","0.6131775379180908","0.3025875985622406","0.3025875985622406","0.3025875985622406"
"2306","-0.1105838343501091","-0.1105838343501091","-0.1105838343501091","","",""
"2307","-0.1105838343501091","-0.1105838343501091","-0.1105838343501091","0.621037483215332","0.621037483215332","0.621037483215332"
"2308","-0.1105838343501091","-0.1105838343501091","-0.1105838343501091","0.621037483215332","0.621037483215332","0.621037483215332"
"2309","-0.1105838343501091","-0.1105838343501091","-0.1105838343501091","0.621037483215332","0.621037483215332","0.621037483215332"
"2310","-0.1105838343501091","-0.1105838343501091","-0.1105838343501091","0.621037483215332","0.621037483215332","0.621037483215332"
"2311","0.06887377798557281","0.06887377798557281","0.06887377798557281","0.1968076378107071","0.1968076378107071","0.1968076378107071"
"2312","0.06887377798557281","0.06887377798557281","0.06887377798557281","0.1968076378107071","0.1968076378107071","0.1968076378107071"
"2313","0.06887377798557281","0.06887377798557281","0.06887377798557281","0.1968076378107071","0.1968076378107071","0.1968076378107071"
"2314","","","","0.1968076378107071","0.1968076378107071","0.1968076378107071"
"2315","0.06887377798557281","0.06887377798557281","0.06887377798557281","0.1968076378107071","0.1968076378107071","0.1968076378107071"
"2316","0.1435946822166443","0.1435946822166443","0.1435946822166443","0.2051408439874649","0.2051408439874649","0.2051408439874649"
"2317","0.1435946822166443","0.1435946822166443","0.1435946822166443","0.2051408439874649","0.2051408439874649","0.2051408439874649"
"2318","0.1435946822166443","0.1435946822166443","0.1435946822166443","0.2051408439874649","0.2051408439874649","0.2051408439874649"
"2319","0.1435946822166443","0.1435946822166443","0.1435946822166443","0.2051408439874649","0.2051408439874649","0.2051408439874649"
"2320","0.1435946822166443","0.1435946822166443","0.1435946822166443","0.2051408439874649","0.2051408439874649","0.2051408439874649"
"2321","","","","0.3845479190349579","0.3845479190349579","0.3845479190349579"
"2322","0.3757026195526123","0.3757026195526123","0.3757026195526123","0.3845479190349579","0.3845479190349579","0.3845479190349579"
"2323","0.3757026195526123","0.3757026195526123","0.3757026195526123","0.3845479190349579","0.3845479190349579","0.3845479190349579"
