"Step","playful-dust-3 - losses/policy_loss","playful-dust-3 - losses/policy_loss__MIN","playful-dust-3 - losses/policy_loss__MAX","playful-dust-3 - losses/total_loss","playful-dust-3 - losses/total_loss__MIN","playful-dust-3 - losses/total_loss__MAX"
"28","0.08403249830007553","0.08403249830007553","0.08403249830007553","1.4103294610977173","1.4103294610977173","1.4103294610977173"
"29","0.07789146900177002","0.07789146900177002","0.07789146900177002","1.3944251537322998","1.3944251537322998","1.3944251537322998"
"30","0.07194248586893082","0.07194248586893082","0.07194248586893082","1.4057105779647827","1.4057105779647827","1.4057105779647827"
"31","0.06661317497491837","0.06661317497491837","0.06661317497491837","1.403468370437622","1.403468370437622","1.403468370437622"
"32","0.06175053492188454","0.06175053492188454","0.06175053492188454","1.375414490699768","1.375414490699768","1.375414490699768"
"33","0.10980493575334549","0.10980493575334549","0.10980493575334549","1.4649019241333008","1.4649019241333008","1.4649019241333008"
"34","0.10446961969137192","0.10446961969137192","0.10446961969137192","1.350318431854248","1.350318431854248","1.350318431854248"
"35","0.09685034304857254","0.09685034304857254","0.09685034304857254","1.3020659685134888","1.3020659685134888","1.3020659685134888"
"36","0.08785969763994217","0.08785969763994217","0.08785969763994217","1.3192812204360962","1.3192812204360962","1.3192812204360962"
"37","0.07843488454818726","0.07843488454818726","0.07843488454818726","1.3344025611877441","1.3344025611877441","1.3344025611877441"
"38","0.06932982057332993","0.06932982057332993","0.06932982057332993","1.3441287279129028","1.3441287279129028","1.3441287279129028"
"39","0.06183231994509697","0.06183231994509697","0.06183231994509697","1.3468207120895386","1.3468207120895386","1.3468207120895386"
"40","0.056014951318502426","0.056014951318502426","0.056014951318502426","1.3412911891937256","1.3412911891937256","1.3412911891937256"
"41","0.0642818808555603","0.0642818808555603","0.0642818808555603","1.2336788177490234","1.2336788177490234","1.2336788177490234"
"42","0.06136397272348404","0.06136397272348404","0.06136397272348404","1.21574866771698","1.21574866771698","1.21574866771698"
"43","0.05684648081660271","0.05684648081660271","0.05684648081660271","1.1907066106796265","1.1907066106796265","1.1907066106796265"
"44","0.05163312330842018","0.05163312330842018","0.05163312330842018","1.1633760929107666","1.1633760929107666","1.1633760929107666"
"45","0.04615413770079613","0.04615413770079613","0.04615413770079613","1.141631007194519","1.141631007194519","1.141631007194519"
"46","0.04073807969689369","0.04073807969689369","0.04073807969689369","1.1354873180389404","1.1354873180389404","1.1354873180389404"
"47","0.03586744889616966","0.03586744889616966","0.03586744889616966","1.1465829610824585","1.1465829610824585","1.1465829610824585"
"48","0.03159629553556442","0.03159629553556442","0.03159629553556442","1.1468862295150757","1.1468862295150757","1.1468862295150757"
"49","0.09854914993047714","0.09854914993047714","0.09854914993047714","1.5086188316345215","1.5086188316345215","1.5086188316345215"
"50","0.0946541354060173","0.0946541354060173","0.0946541354060173","1.4055248498916626","1.4055248498916626","1.4055248498916626"
"51","0.0887569710612297","0.0887569710612297","0.0887569710612297","1.3360941410064697","1.3360941410064697","1.3360941410064697"
"52","0.08116337656974792","0.08116337656974792","0.08116337656974792","1.3479499816894531","1.3479499816894531","1.3479499816894531"
"53","0.07297541946172714","0.07297541946172714","0.07297541946172714","1.3580212593078613","1.3580212593078613","1.3580212593078613"
"54","0.06535845249891281","0.06535845249891281","0.06535845249891281","1.3643182516098022","1.3643182516098022","1.3643182516098022"
"55","0.05930294096469879","0.05930294096469879","0.05930294096469879","1.3655849695205688","1.3655849695205688","1.3655849695205688"
"56","0.05444876104593277","0.05444876104593277","0.05444876104593277","1.3605698347091675","1.3605698347091675","1.3605698347091675"
"57","0.08158180117607117","0.08158180117607117","0.08158180117607117","1.304492712020874","1.304492712020874","1.304492712020874"
"58","0.07779709994792938","0.07779709994792938","0.07779709994792938","1.2900993824005127","1.2900993824005127","1.2900993824005127"
"59","0.07175128161907196","0.07175128161907196","0.07175128161907196","1.268632173538208","1.268632173538208","1.268632173538208"
"60","0.06495723128318787","0.06495723128318787","0.06495723128318787","1.2444912195205688","1.2444912195205688","1.2444912195205688"
"61","0.05754748731851578","0.05754748731851578","0.05754748731851578","1.2213695049285889","1.2213695049285889","1.2213695049285889"
"62","0.05061657354235649","0.05061657354235649","0.05061657354235649","1.215712308883667","1.215712308883667","1.215712308883667"
"63","0.04427992179989815","0.04427992179989815","0.04427992179989815","1.2273976802825928","1.2273976802825928","1.2273976802825928"
"64","0.03869999200105667","0.03869999200105667","0.03869999200105667","1.2189985513687134","1.2189985513687134","1.2189985513687134"
"65","0.12202530354261398","0.12202530354261398","0.12202530354261398","1.5549293756484985","1.5549293756484985","1.5549293756484985"
"66","0.11732605844736099","0.11732605844736099","0.11732605844736099","1.4342799186706543","1.4342799186706543","1.4342799186706543"
"67","0.1105257198214531","0.1105257198214531","0.1105257198214531","1.3695110082626343","1.3695110082626343","1.3695110082626343"
"68","0.10211866348981857","0.10211866348981857","0.10211866348981857","1.377118468284607","1.377118468284607","1.377118468284607"
"69","0.09297152608633041","0.09297152608633041","0.09297152608633041","1.38620126247406","1.38620126247406","1.38620126247406"
"70","0.08476801961660385","0.08476801961660385","0.08476801961660385","1.3956042528152466","1.3956042528152466","1.3956042528152466"
"71","0.07809270918369293","0.07809270918369293","0.07809270918369293","1.4006999731063843","1.4006999731063843","1.4006999731063843"
"72","0.07263147085905075","0.07263147085905075","0.07263147085905075","1.3994417190551758","1.3994417190551758","1.3994417190551758"
"73","0.09796124696731567","0.09796124696731567","0.09796124696731567","1.2414515018463135","1.2414515018463135","1.2414515018463135"
"74","0.0942578911781311","0.0942578911781311","0.0942578911781311","1.2268893718719482","1.2268893718719482","1.2268893718719482"
"75","0.08855580538511276","0.08855580538511276","0.08855580538511276","1.2039246559143066","1.2039246559143066","1.2039246559143066"
"76","0.08146055042743683","0.08146055042743683","0.08146055042743683","1.1765938997268677","1.1765938997268677","1.1765938997268677"
"77","0.07389572262763977","0.07389572262763977","0.07389572262763977","1.1489778757095337","1.1489778757095337","1.1489778757095337"
"78","0.06690414249897003","0.06690414249897003","0.06690414249897003","1.125168800354004","1.125168800354004","1.125168800354004"
"79","0.06038837507367134","0.06038837507367134","0.06038837507367134","1.1128073930740356","1.1128073930740356","1.1128073930740356"
"80","0.054663680493831635","0.054663680493831635","0.054663680493831635","1.1372638940811157","1.1372638940811157","1.1372638940811157"
"81","0.00002238154411315918","0.00002238154411315918","0.00002238154411315918","1.0311768054962158","1.0311768054962158","1.0311768054962158"
"82","-0.004278242588043213","-0.004278242588043213","-0.004278242588043213","0.9775883555412292","0.9775883555412292","0.9775883555412292"
"83","-0.010783463716506958","-0.010783463716506958","-0.010783463716506958","0.8927946090698242","0.8927946090698242","0.8927946090698242"
"84","-0.01849353313446045","-0.01849353313446045","-0.01849353313446045","0.8881970643997192","0.8881970643997192","0.8881970643997192"
"85","-0.027092039585113525","-0.027092039585113525","-0.027092039585113525","0.9003524780273438","0.9003524780273438","0.9003524780273438"
"86","-0.035196542739868164","-0.035196542739868164","-0.035196542739868164","0.9114511609077454","0.9114511609077454","0.9114511609077454"
"87","-0.04185265302658081","-0.04185265302658081","-0.04185265302658081","0.9189059138298035","0.9189059138298035","0.9189059138298035"
"88","-0.04732257127761841","-0.04732257127761841","-0.04732257127761841","0.9199827909469604","0.9199827909469604","0.9199827909469604"
"89","0.031601682305336","0.031601682305336","0.031601682305336","1.0735701322555542","1.0735701322555542","1.0735701322555542"
"90","0.027174292132258415","0.027174292132258415","0.027174292132258415","1.0615108013153076","1.0615108013153076","1.0615108013153076"
"91","0.020408445969223976","0.020408445969223976","0.020408445969223976","1.0416315793991089","1.0416315793991089","1.0416315793991089"
"92","0.012867490760982037","0.012867490760982037","0.012867490760982037","1.0179131031036377","1.0179131031036377","1.0179131031036377"
"93","0.005279965698719025","0.005279965698719025","0.005279965698719025","0.9936791658401489","0.9936791658401489","0.9936791658401489"
"94","-0.002129752654582262","-0.002129752654582262","-0.002129752654582262","0.9726769328117371","0.9726769328117371","0.9726769328117371"
"95","-0.008612623438239098","-0.008612623438239098","-0.008612623438239098","0.9675129652023315","0.9675129652023315","0.9675129652023315"
"96","-0.01446511223912239","-0.01446511223912239","-0.01446511223912239","0.9834559559822083","0.9834559559822083","0.9834559559822083"
"97","-0.004175938665866852","-0.004175938665866852","-0.004175938665866852","0.9429059028625488","0.9429059028625488","0.9429059028625488"
"98","-0.008567127399146557","-0.008567127399146557","-0.008567127399146557","0.8876186013221741","0.8876186013221741","0.8876186013221741"
"99","-0.015180040150880814","-0.015180040150880814","-0.015180040150880814","0.8063715696334839","0.8063715696334839","0.8063715696334839"
"100","-0.023401521146297455","-0.023401521146297455","-0.023401521146297455","0.8092094659805298","0.8092094659805298","0.8092094659805298"
"101","-0.03276253864169121","-0.03276253864169121","-0.03276253864169121","0.8204439878463745","0.8204439878463745","0.8204439878463745"
"102","-0.041961535811424255","-0.041961535811424255","-0.041961535811424255","0.8295440673828125","0.8295440673828125","0.8295440673828125"
"103","-0.04960610717535019","-0.04960610717535019","-0.04960610717535019","0.8345928192138672","0.8345928192138672","0.8345928192138672"
"104","-0.05584966018795967","-0.05584966018795967","-0.05584966018795967","0.8332815766334534","0.8332815766334534","0.8332815766334534"
"105","-0.0019837170839309692","-0.0019837170839309692","-0.0019837170839309692","0.9152773022651672","0.9152773022651672","0.9152773022651672"
"106","-0.0040381052531301975","-0.0040381052531301975","-0.0040381052531301975","0.900306224822998","0.900306224822998","0.900306224822998"
"107","-0.007671024184674025","-0.007671024184674025","-0.007671024184674025","0.8832972049713135","0.8832972049713135","0.8832972049713135"
"108","-0.012329325079917908","-0.012329325079917908","-0.012329325079917908","0.8650700449943542","0.8650700449943542","0.8650700449943542"
"109","-0.017314445227384567","-0.017314445227384567","-0.017314445227384567","0.8472055792808533","0.8472055792808533","0.8472055792808533"
"110","-0.022511562332510948","-0.022511562332510948","-0.022511562332510948","0.8329874277114868","0.8329874277114868","0.8329874277114868"
"111","-0.027470234781503677","-0.027470234781503677","-0.027470234781503677","0.8348562121391296","0.8348562121391296","0.8348562121391296"
"112","-0.031801193952560425","-0.031801193952560425","-0.031801193952560425","0.8408858776092529","0.8408858776092529","0.8408858776092529"
"113","0.027221089228987694","0.027221089228987694","0.027221089228987694","0.9771289825439453","0.9771289825439453","0.9771289825439453"
"114","0.023667074739933014","0.023667074739933014","0.023667074739933014","0.9035329222679138","0.9035329222679138","0.9035329222679138"
"115","0.018309349194169044","0.018309349194169044","0.018309349194169044","0.8260223865509033","0.8260223865509033","0.8260223865509033"
"116","0.010936046950519085","0.010936046950519085","0.010936046950519085","0.8321273922920227","0.8321273922920227","0.8321273922920227"
"117","0.0026966272853314877","0.0026966272853314877","0.0026966272853314877","0.8383309841156006","0.8383309841156006","0.8383309841156006"
"118","-0.005370128899812698","-0.005370128899812698","-0.005370128899812698","0.8429681062698364","0.8429681062698364","0.8429681062698364"
"119","-0.012476149015128613","-0.012476149015128613","-0.012476149015128613","0.8445982336997986","0.8445982336997986","0.8445982336997986"
"120","-0.01846601441502571","-0.01846601441502571","-0.01846601441502571","0.8420594930648804","0.8420594930648804","0.8420594930648804"
"121","-0.0017176397377625108","-0.0017176397377625108","-0.0017176397377625108","0.7216298580169678","0.7216298580169678","0.7216298580169678"
"122","-0.005791863426566124","-0.005791863426566124","-0.005791863426566124","0.7100300788879395","0.7100300788879395","0.7100300788879395"
"123","-0.012575301341712475","-0.012575301341712475","-0.012575301341712475","0.6912770867347717","0.6912770867347717","0.6912770867347717"
"124","-0.02039690501987934","-0.02039690501987934","-0.02039690501987934","0.6694324016571045","0.6694324016571045","0.6694324016571045"
"125","-0.028302554041147232","-0.028302554041147232","-0.028302554041147232","0.6476971507072449","0.6476971507072449","0.6476971507072449"
"126","-0.035987820476293564","-0.035987820476293564","-0.035987820476293564","0.630876362323761","0.630876362323761","0.630876362323761"
"127","-0.04306742176413536","-0.04306742176413536","-0.04306742176413536","0.6381447315216064","0.6381447315216064","0.6381447315216064"
"128","-0.04933701455593109","-0.04933701455593109","-0.04933701455593109","0.6444301009178162","0.6444301009178162","0.6444301009178162"
"129","0.012702111154794693","0.012702111154794693","0.012702111154794693","0.882245659828186","0.882245659828186","0.882245659828186"
"130","0.0081173712387681","0.0081173712387681","0.0081173712387681","0.8059088587760925","0.8059088587760925","0.8059088587760925"
"131","0.0011217115679755807","0.0011217115679755807","0.0011217115679755807","0.7375515103340149","0.7375515103340149","0.7375515103340149"
"132","-0.007839785888791084","-0.007839785888791084","-0.007839785888791084","0.7429612874984741","0.7429612874984741","0.7429612874984741"
"133","-0.01756373420357704","-0.01756373420357704","-0.01756373420357704","0.7483711242675781","0.7483711242675781","0.7483711242675781"
"134","-0.02603256143629551","-0.02603256143629551","-0.02603256143629551","0.753042995929718","0.753042995929718","0.753042995929718"
"135","-0.032973311841487885","-0.032973311841487885","-0.032973311841487885","0.754784882068634","0.754784882068634","0.754784882068634"
"136","-0.03849795460700989","-0.03849795460700989","-0.03849795460700989","0.7520674467086792","0.7520674467086792","0.7520674467086792"
"137","-0.00109100341796875","-0.00109100341796875","-0.00109100341796875","0.5828166007995605","0.5828166007995605","0.5828166007995605"
"138","-0.0051305294036865234","-0.0051305294036865234","-0.0051305294036865234","0.5702471733093262","0.5702471733093262","0.5702471733093262"
"139","-0.011499270796775818","-0.011499270796775818","-0.011499270796775818","0.5511337518692017","0.5511337518692017","0.5511337518692017"
"140","-0.018605947494506836","-0.018605947494506836","-0.018605947494506836","0.5297424793243408","0.5297424793243408","0.5297424793243408"
"141","-0.02562333643436432","-0.02562333643436432","-0.02562333643436432","0.5099986791610718","0.5099986791610718","0.5099986791610718"
"142","-0.03232985734939575","-0.03232985734939575","-0.03232985734939575","0.49539732933044434","0.49539732933044434","0.49539732933044434"
"143","-0.038308560848236084","-0.038308560848236084","-0.038308560848236084","0.49618178606033325","0.49618178606033325","0.49618178606033325"
"144","-0.04349014163017273","-0.04349014163017273","-0.04349014163017273","0.5064356327056885","0.5064356327056885","0.5064356327056885"
"145","0.0069033000618219376","0.0069033000618219376","0.0069033000618219376","0.6832538843154907","0.6832538843154907","0.6832538843154907"
"146","0.001556396484375","0.001556396484375","0.001556396484375","0.6253647208213806","0.6253647208213806","0.6253647208213806"
"147","-0.004583550151437521","-0.004583550151437521","-0.004583550151437521","0.5569466352462769","0.5569466352462769","0.5569466352462769"
"148","-0.011941135860979557","-0.011941135860979557","-0.011941135860979557","0.5626282691955566","0.5626282691955566","0.5626282691955566"
"149","-0.019582189619541168","-0.019582189619541168","-0.019582189619541168","0.5693989396095276","0.5693989396095276","0.5693989396095276"
"150","-0.026945795863866806","-0.026945795863866806","-0.026945795863866806","0.5738152265548706","0.5738152265548706","0.5738152265548706"
"151","-0.03318357840180397","-0.03318357840180397","-0.03318357840180397","0.574425220489502","0.574425220489502","0.574425220489502"
"152","-0.03823038935661316","-0.03823038935661316","-0.03823038935661316","0.5700840950012207","0.5700840950012207","0.5700840950012207"
"153","-0.00191865477245301","-0.00191865477245301","-0.00191865477245301","0.708301842212677","0.708301842212677","0.708301842212677"
"154","-0.005152652971446514","-0.005152652971446514","-0.005152652971446514","0.6989937424659729","0.6989937424659729","0.6989937424659729"
"155","-0.010526580736041069","-0.010526580736041069","-0.010526580736041069","0.6852336525917053","0.6852336525917053","0.6852336525917053"
"156","-0.017106832936406136","-0.017106832936406136","-0.017106832936406136","0.6693947315216064","0.6693947315216064","0.6693947315216064"
"157","-0.023649943992495537","-0.023649943992495537","-0.023649943992495537","0.6542148590087891","0.6542148590087891","0.6542148590087891"
"158","-0.029704701155424118","-0.029704701155424118","-0.029704701155424118","0.6464808583259583","0.6464808583259583","0.6464808583259583"
"159","-0.03552180528640747","-0.03552180528640747","-0.03552180528640747","0.6521393060684204","0.6521393060684204","0.6521393060684204"
"160","-0.04073256999254227","-0.04073256999254227","-0.04073256999254227","0.6453520059585571","0.6453520059585571","0.6453520059585571"
"161","-0.0012147993547841907","-0.0012147993547841907","-0.0012147993547841907","0.6881175637245178","0.6881175637245178","0.6881175637245178"
"162","-0.005827947985380888","-0.005827947985380888","-0.005827947985380888","0.6102869510650635","0.6102869510650635","0.6102869510650635"
"163","-0.013151093386113644","-0.013151093386113644","-0.013151093386113644","0.5556961894035339","0.5556961894035339","0.5556961894035339"
"164","-0.02212822623550892","-0.02212822623550892","-0.02212822623550892","0.5617417693138123","0.5617417693138123","0.5617417693138123"
"165","-0.03200657293200493","-0.03200657293200493","-0.03200657293200493","0.5678770542144775","0.5678770542144775","0.5678770542144775"
"166","-0.041081298142671585","-0.041081298142671585","-0.041081298142671585","0.5728529691696167","0.5728529691696167","0.5728529691696167"
"167","-0.048394825309515","-0.048394825309515","-0.048394825309515","0.5747047066688538","0.5747047066688538","0.5747047066688538"
"168","-0.054335810244083405","-0.054335810244083405","-0.054335810244083405","0.5712928771972656","0.5712928771972656","0.5712928771972656"
"169","0.023466579616069794","0.023466579616069794","0.023466579616069794","0.6693143844604492","0.6693143844604492","0.6693143844604492"
"170","0.019395599141716957","0.019395599141716957","0.019395599141716957","0.6567102670669556","0.6567102670669556","0.6567102670669556"
"171","0.01287082303315401","0.01287082303315401","0.01287082303315401","0.6379772424697876","0.6379772424697876","0.6379772424697876"
"172","0.005053713917732239","0.005053713917732239","0.005053713917732239","0.616666316986084","0.616666316986084","0.616666316986084"
"173","-0.0028478794265538454","-0.0028478794265538454","-0.0028478794265538454","0.5960955619812012","0.5960955619812012","0.5960955619812012"
"174","-0.010366309434175491","-0.010366309434175491","-0.010366309434175491","0.5786088705062866","0.5786088705062866","0.5786088705062866"
"175","-0.016805332154035568","-0.016805332154035568","-0.016805332154035568","0.5839576125144958","0.5839576125144958","0.5839576125144958"
"176","-0.022685496136546135","-0.022685496136546135","-0.022685496136546135","0.5915453433990479","0.5915453433990479","0.5915453433990479"
"177","-0.0021626015659421682","-0.0021626015659421682","-0.0021626015659421682","0.5127935409545898","0.5127935409545898","0.5127935409545898"
"178","-0.008058490231633186","-0.008058490231633186","-0.008058490231633186","0.4484136402606964","0.4484136402606964","0.4484136402606964"
"179","-0.015483584254980087","-0.015483584254980087","-0.015483584254980087","0.3926069140434265","0.3926069140434265","0.3926069140434265"
"180","-0.024229494854807854","-0.024229494854807854","-0.024229494854807854","0.3940122723579407","0.3940122723579407","0.3940122723579407"
"181","-0.03318075090646744","-0.03318075090646744","-0.03318075090646744","0.3950664699077606","0.3950664699077606","0.3950664699077606"
"182","-0.04124652221798897","-0.04124652221798897","-0.04124652221798897","0.39549362659454346","0.39549362659454346","0.39549362659454346"
"183","-0.047805726528167725","-0.047805726528167725","-0.047805726528167725","0.3940489888191223","0.3940489888191223","0.3940489888191223"
"184","-0.05282549560070038","-0.05282549560070038","-0.05282549560070038","0.38990938663482666","0.38990938663482666","0.38990938663482666"
"185","0.04053662717342377","0.04053662717342377","0.04053662717342377","0.5744139552116394","0.5744139552116394","0.5744139552116394"
"186","0.03709012269973755","0.03709012269973755","0.03709012269973755","0.5658630132675171","0.5658630132675171","0.5658630132675171"
"187","0.03170811012387276","0.03170811012387276","0.03170811012387276","0.5522581934928894","0.5522581934928894","0.5522581934928894"
"188","0.02519574761390686","0.02519574761390686","0.02519574761390686","0.5361136198043823","0.5361136198043823","0.5361136198043823"
"189","0.018328767269849777","0.018328767269849777","0.018328767269849777","0.5197792649269104","0.5197792649269104","0.5197792649269104"
"190","0.01157333329319954","0.01157333329319954","0.01157333329319954","0.5053765773773193","0.5053765773773193","0.5053765773773193"
"191","0.005220880266278982","0.005220880266278982","0.005220880266278982","0.5017246007919312","0.5017246007919312","0.5017246007919312"
"192","-0.0005312676075845957","-0.0005312676075845957","-0.0005312676075845957","0.5105929374694824","0.5105929374694824","0.5105929374694824"
"193","0.04896104708313942","0.04896104708313942","0.04896104708313942","0.688349723815918","0.688349723815918","0.688349723815918"
"194","0.04496406763792038","0.04496406763792038","0.04496406763792038","0.6166399717330933","0.6166399717330933","0.6166399717330933"
"195","0.0389714241027832","0.0389714241027832","0.0389714241027832","0.5482733845710754","0.5482733845710754","0.5482733845710754"
"196","0.03087419457733631","0.03087419457733631","0.03087419457733631","0.5490410327911377","0.5490410327911377","0.5490410327911377"
"197","0.02229394018650055","0.02229394018650055","0.02229394018650055","0.5511277318000793","0.5511277318000793","0.5511277318000793"
"198","0.014573739841580391","0.014573739841580391","0.014573739841580391","0.5539743304252625","0.5539743304252625","0.5539743304252625"
"199","0.007850022986531258","0.007850022986531258","0.007850022986531258","0.555666983127594","0.555666983127594","0.555666983127594"
"200","0.0023453100584447384","0.0023453100584447384","0.0023453100584447384","0.5547944903373718","0.5547944903373718","0.5547944903373718"
"201","-0.003758614184334874","-0.003758614184334874","-0.003758614184334874","0.5701882243156433","0.5701882243156433","0.5701882243156433"
"202","-0.006848078686743975","-0.006848078686743975","-0.006848078686743975","0.5627883672714233","0.5627883672714233","0.5627883672714233"
"203","-0.011750594712793827","-0.011750594712793827","-0.011750594712793827","0.5489349365234375","0.5489349365234375","0.5489349365234375"
"204","-0.017698360607028008","-0.017698360607028008","-0.017698360607028008","0.5316170454025269","0.5316170454025269","0.5316170454025269"
"205","-0.02396535314619541","-0.02396535314619541","-0.02396535314619541","0.5137298107147217","0.5137298107147217","0.5137298107147217"
"206","-0.03001551516354084","-0.03001551516354084","-0.03001551516354084","0.49781137704849243","0.49781137704849243","0.49781137704849243"
"207","-0.03559781610965729","-0.03559781610965729","-0.03559781610965729","0.48732513189315796","0.48732513189315796","0.48732513189315796"
"208","-0.04066697135567665","-0.04066697135567665","-0.04066697135567665","0.48955801129341125","0.48955801129341125","0.48955801129341125"
"209","0.03790537267923355","0.03790537267923355","0.03790537267923355","0.6453596949577332","0.6453596949577332","0.6453596949577332"
"210","0.03224819898605347","0.03224819898605347","0.03224819898605347","0.6000449657440186","0.6000449657440186","0.6000449657440186"
"211","0.023764219135046005","0.023764219135046005","0.023764219135046005","0.5166593790054321","0.5166593790054321","0.5166593790054321"
"212","0.014415052719414234","0.014415052719414234","0.014415052719414234","0.5005205869674683","0.5005205869674683","0.5005205869674683"
"213","0.004778201226145029","0.004778201226145029","0.004778201226145029","0.5047982931137085","0.5047982931137085","0.5047982931137085"
"214","-0.0044617801904678345","-0.0044617801904678345","-0.0044617801904678345","0.510945737361908","0.510945737361908","0.510945737361908"
"215","-0.012568779289722443","-0.012568779289722443","-0.012568779289722443","0.5167719125747681","0.5167719125747681","0.5167719125747681"
"216","-0.019353443756699562","-0.019353443756699562","-0.019353443756699562","0.5196251273155212","0.5196251273155212","0.5196251273155212"
"217","-0.0056856367737054825","-0.0056856367737054825","-0.0056856367737054825","0.537383496761322","0.537383496761322","0.537383496761322"
"218","-0.009155452251434326","-0.009155452251434326","-0.009155452251434326","0.5306169986724854","0.5306169986724854","0.5306169986724854"
"219","-0.014772939495742321","-0.014772939495742321","-0.014772939495742321","0.5152667760848999","0.5152667760848999","0.5152667760848999"
"220","-0.021658292040228844","-0.021658292040228844","-0.021658292040228844","0.49499690532684326","0.49499690532684326","0.49499690532684326"
"221","-0.029011821374297142","-0.029011821374297142","-0.029011821374297142","0.47357264161109924","0.47357264161109924","0.47357264161109924"
"222","-0.035810258239507675","-0.035810258239507675","-0.035810258239507675","0.4574500620365143","0.4574500620365143","0.4574500620365143"
"223","-0.041439082473516464","-0.041439082473516464","-0.041439082473516464","0.44695284962654114","0.44695284962654114","0.44695284962654114"
"224","-0.04615060240030289","-0.04615060240030289","-0.04615060240030289","0.44027775526046753","0.44027775526046753","0.44027775526046753"
"225","-0.0028398798312991858","-0.0028398798312991858","-0.0028398798312991858","0.5837568640708923","0.5837568640708923","0.5837568640708923"
"226","-0.007445408962666988","-0.007445408962666988","-0.007445408962666988","0.5603150129318237","0.5603150129318237","0.5603150129318237"
"227","-0.014770328998565674","-0.014770328998565674","-0.014770328998565674","0.49099570512771606","0.49099570512771606","0.49099570512771606"
"228","-0.023820118978619576","-0.023820118978619576","-0.023820118978619576","0.4389861226081848","0.4389861226081848","0.4389861226081848"
"229","-0.033848363906145096","-0.033848363906145096","-0.033848363906145096","0.43812108039855957","0.43812108039855957","0.43812108039855957"
"230","-0.044010285288095474","-0.044010285288095474","-0.044010285288095474","0.4386512041091919","0.4386512041091919","0.4386512041091919"
"231","-0.05270078405737877","-0.05270078405737877","-0.05270078405737877","0.4404888153076172","0.4404888153076172","0.4404888153076172"
"232","-0.059752315282821655","-0.059752315282821655","-0.059752315282821655","0.44181200861930847","0.44181200861930847","0.44181200861930847"
