"Step","still-voice-16 - losses/policy_loss","still-voice-16 - losses/policy_loss__MIN","still-voice-16 - losses/policy_loss__MAX","still-voice-16 - losses/total_loss","still-voice-16 - losses/total_loss__MIN","still-voice-16 - losses/total_loss__MAX"
"3148","-0.004428774118423462","-0.004428774118423462","-0.004428774118423462","0.035464294254779816","0.035464294254779816","0.035464294254779816"
"3149","-0.009070038795471191","-0.009070038795471191","-0.009070038795471191","0.030522674322128296","0.030522674322128296","0.030522674322128296"
"3150","-0.014385335147380829","-0.014385335147380829","-0.014385335147380829","0.024904310703277588","0.024904310703277588","0.024904310703277588"
"3151","0.1339414119720459","0.1339414119720459","0.1339414119720459","0.15782059729099274","0.15782059729099274","0.15782059729099274"
"3152","0.12695373594760895","0.12695373594760895","0.12695373594760895","0.15106269717216492","0.15106269717216492","0.15106269717216492"
"3153","0.116899274289608","0.116899274289608","0.116899274289608","0.14095556735992432","0.14095556735992432","0.14095556735992432"
"3154","0.10531853884458542","0.10531853884458542","0.10531853884458542","0.12906555831432343","0.12906555831432343","0.12906555831432343"
"3155","0.0916382223367691","0.0916382223367691","0.0916382223367691","0.11486490070819855","0.11486490070819855","0.11486490070819855"
"3156","","","","-0.1777501106262207","-0.1777501106262207","-0.1777501106262207"
"3157","-0.22028091549873352","-0.22028091549873352","-0.22028091549873352","-0.18176522850990295","-0.18176522850990295","-0.18176522850990295"
"3158","-0.2265578955411911","-0.2265578955411911","-0.2265578955411911","-0.1883275806903839","-0.1883275806903839","-0.1883275806903839"
"3159","-0.23480473458766937","-0.23480473458766937","-0.23480473458766937","","",""
"3160","-0.2446872591972351","-0.2446872591972351","-0.2446872591972351","-0.20733633637428284","-0.20733633637428284","-0.20733633637428284"
"3161","-0.24866488575935364","-0.24866488575935364","-0.24866488575935364","-0.13719326257705688","-0.13719326257705688","-0.13719326257705688"
"3162","-0.2516637444496155","-0.2516637444496155","-0.2516637444496155","-0.14166396856307983","-0.14166396856307983","-0.14166396856307983"
"3163","-0.25686660408973694","-0.25686660408973694","-0.25686660408973694","-0.1491415947675705","-0.1491415947675705","-0.1491415947675705"
"3164","-0.26367658376693726","-0.26367658376693726","-0.26367658376693726","","",""
"3165","","","","-0.16929925978183746","-0.16929925978183746","-0.16929925978183746"
"3166","0.033395521342754364","0.033395521342754364","0.033395521342754364","0.09225989878177643","0.09225989878177643","0.09225989878177643"
"3167","0.03123953752219677","0.03123953752219677","0.03123953752219677","0.09017111361026764","0.09017111361026764","0.09017111361026764"
"3168","0.027663927525281906","0.027663927525281906","0.027663927525281906","0.08629658818244934","0.08629658818244934","0.08629658818244934"
"3169","0.022971995174884796","0.022971995174884796","0.022971995174884796","0.08099526166915894","0.08099526166915894","0.08099526166915894"
"3170","0.01737920381128788","0.01737920381128788","0.01737920381128788","0.07453854382038116","0.07453854382038116","0.07453854382038116"
"3171","-0.08486267924308777","-0.08486267924308777","-0.08486267924308777","0.0008840560913085938","0.0008840560913085938","0.0008840560913085938"
"3173","-0.09181913733482361","-0.09181913733482361","-0.09181913733482361","-0.006439991295337677","-0.006439991295337677","-0.006439991295337677"
"3174","","","","-0.012531667947769165","-0.012531667947769165","-0.012531667947769165"
"3175","-0.10428948700428009","-0.10428948700428009","-0.10428948700428009","-0.019721858203411102","-0.019721858203411102","-0.019721858203411102"
"3176","","","","0.0956890806555748","0.0956890806555748","0.0956890806555748"
"3177","0.07135771960020065","0.07135771960020065","0.07135771960020065","0.09268605709075928","0.09268605709075928","0.09268605709075928"
"3178","0.06647038459777832","0.06647038459777832","0.06647038459777832","0.08742953091859818","0.08742953091859818","0.08742953091859818"
"3179","","","","0.08039561659097672","0.08039561659097672","0.08039561659097672"
"3180","","","","0.07193323224782944","0.07193323224782944","0.07193323224782944"
"3181","0.0016106218099594116","0.0016106218099594116","0.0016106218099594116","0.10928158462047577","0.10928158462047577","0.10928158462047577"
"3182","0.00011131167411804199","0.00011131167411804199","0.00011131167411804199","","",""
"3183","-0.0024173855781555176","-0.0024173855781555176","-0.0024173855781555176","0.1043367013335228","0.1043367013335228","0.1043367013335228"
"3184","-0.005821652710437775","-0.005821652710437775","-0.005821652710437775","0.10001326352357864","0.10001326352357864","0.10001326352357864"
"3185","-0.010000616312026978","-0.010000616312026978","-0.010000616312026978","0.09468692541122437","0.09468692541122437","0.09468692541122437"
"3186","-0.00375014403834939","-0.00375014403834939","-0.00375014403834939","","",""
"3187","-0.005413324572145939","-0.005413324572145939","-0.005413324572145939","0.039977431297302246","0.039977431297302246","0.039977431297302246"
"3188","-0.008373292163014412","-0.008373292163014412","-0.008373292163014412","0.036756642162799835","0.036756642162799835","0.036756642162799835"
"3189","-0.012387996539473534","-0.012387996539473534","-0.012387996539473534","0.032335393130779266","0.032335393130779266","0.032335393130779266"
"3190","-0.017301810905337334","-0.017301810905337334","-0.017301810905337334","0.02690856344997883","0.02690856344997883","0.02690856344997883"
"3191","-0.002345830202102661","-0.002345830202102661","-0.002345830202102661","","",""
"3192","-0.003548845648765564","-0.003548845648765564","-0.003548845648765564","0.08819209039211273","0.08819209039211273","0.08819209039211273"
"3193","-0.005656301975250244","-0.005656301975250244","-0.005656301975250244","0.08554133772850037","0.08554133772850037","0.08554133772850037"
"3194","-0.00853787362575531","-0.00853787362575531","-0.00853787362575531","0.08192239701747894","0.08192239701747894","0.08192239701747894"
"3195","-0.012088865041732788","-0.012088865041732788","-0.012088865041732788","0.07748250663280487","0.07748250663280487","0.07748250663280487"
"3196","0.001087099313735962","0.001087099313735962","0.001087099313735962","0.1021396815776825","0.1021396815776825","0.1021396815776825"
"3197","-0.00042256712913513184","-0.00042256712913513184","-0.00042256712913513184","0.10014746338129044","0.10014746338129044","0.10014746338129044"
"3198","-0.0029725581407546997","-0.0029725581407546997","-0.0029725581407546997","0.09691140800714493","0.09691140800714493","0.09691140800714493"
"3199","-0.006300255656242371","-0.006300255656242371","-0.006300255656242371","0.09274348616600037","0.09274348616600037","0.09274348616600037"
"3200","","","","0.08814261853694916","0.08814261853694916","0.08814261853694916"
"3201","0.00047913379967212677","0.00047913379967212677","0.00047913379967212677","0.03194966912269592","0.03194966912269592","0.03194966912269592"
"3202","-0.0006437934935092926","-0.0006437934935092926","-0.0006437934935092926","0.03101816400885582","0.03101816400885582","0.03101816400885582"
"3203","-0.002627819776535034","-0.002627819776535034","-0.002627819776535034","0.029103439301252365","0.029103439301252365","0.029103439301252365"
"3204","-0.005342777818441391","-0.005342777818441391","-0.005342777818441391","0.026336535811424255","0.026336535811424255","0.026336535811424255"
"3205","-0.008697517216205597","-0.008697517216205597","-0.008697517216205597","0.02281646803021431","0.02281646803021431","0.02281646803021431"
"3206","-0.061455145478248596","-0.061455145478248596","-0.061455145478248596","-0.016322940587997437","-0.016322940587997437","-0.016322940587997437"
"3207","","","","-0.02003888413310051","-0.02003888413310051","-0.02003888413310051"
"3208","-0.07073232531547546","-0.07073232531547546","-0.07073232531547546","-0.026235681027173996","-0.026235681027173996","-0.026235681027173996"
"3209","-0.07842130213975906","-0.07842130213975906","-0.07842130213975906","","",""
"3210","-0.08779298514127731","-0.08779298514127731","-0.08779298514127731","","",""
"3211","0.09687047451734543","0.09687047451734543","0.09687047451734543","0.1374131292104721","0.1374131292104721","0.1374131292104721"
"3212","0.09390195459127426","0.09390195459127426","0.09390195459127426","0.13411074876785278","0.13411074876785278","0.13411074876785278"
"3213","0.08892064541578293","0.08892064541578293","0.08892064541578293","0.12858349084854126","0.12858349084854126","0.12858349084854126"
"3214","0.08240772783756256","0.08240772783756256","0.08240772783756256","0.12137529253959656","0.12137529253959656","0.12137529253959656"
"3215","0.07469043135643005","0.07469043135643005","0.07469043135643005","","",""
"3216","","","","0.04315738007426262","0.04315738007426262","0.04315738007426262"
"3217","-0.007784856949001551","-0.007784856949001551","-0.007784856949001551","0.03728663548827171","0.03728663548827171","0.03728663548827171"
"3218","-0.016814157366752625","-0.016814157366752625","-0.016814157366752625","0.027980677783489227","0.027980677783489227","0.027980677783489227"
"3219","-0.028209714218974113","-0.028209714218974113","-0.028209714218974113","0.016267025843262672","0.016267025843262672","0.016267025843262672"
"3220","-0.03969857469201088","-0.03969857469201088","-0.03969857469201088","0.004423361271619797","0.004423361271619797","0.004423361271619797"
"3221","","","","-0.04939888417720795","-0.04939888417720795","-0.04939888417720795"
"3222","-0.10728348046541214","-0.10728348046541214","-0.10728348046541214","-0.0521097294986248","-0.0521097294986248","-0.0521097294986248"
"3223","-0.11161541938781738","-0.11161541938781738","-0.11161541938781738","-0.0567239485681057","-0.0567239485681057","-0.0567239485681057"
"3224","-0.11734078079462051","-0.11734078079462051","-0.11734078079462051","-0.06284862756729126","-0.06284862756729126","-0.06284862756729126"
"3225","-0.12420465052127838","-0.12420465052127838","-0.12420465052127838","","",""
"3226","-0.29908740520477295","-0.29908740520477295","-0.29908740520477295","-0.12352155148983002","-0.12352155148983002","-0.12352155148983002"
"3227","-0.3015228807926178","-0.3015228807926178","-0.3015228807926178","-0.12746107578277588","-0.12746107578277588","-0.12746107578277588"
"3228","-0.30557340383529663","-0.30557340383529663","-0.30557340383529663","-0.13403639197349548","-0.13403639197349548","-0.13403639197349548"
"3229","-0.3108809292316437","-0.3108809292316437","-0.3108809292316437","-0.14258593320846558","-0.14258593320846558","-0.14258593320846558"
"3230","-0.31733620166778564","-0.31733620166778564","-0.31733620166778564","-0.15277433395385742","-0.15277433395385742","-0.15277433395385742"
"3231","-0.3595091700553894","-0.3595091700553894","-0.3595091700553894","-0.23749443888664246","-0.23749443888664246","-0.23749443888664246"
"3232","-0.36260730028152466","-0.36260730028152466","-0.36260730028152466","","",""
"3233","-0.36786699295043945","-0.36786699295043945","-0.36786699295043945","-0.25144922733306885","-0.25144922733306885","-0.25144922733306885"
"3234","-0.37493452429771423","-0.37493452429771423","-0.37493452429771423","-0.26161491870880127","-0.26161491870880127","-0.26161491870880127"
"3235","-0.38356077671051025","-0.38356077671051025","-0.38356077671051025","-0.2733485996723175","-0.2733485996723175","-0.2733485996723175"
"3236","0.24205154180526733","0.24205154180526733","0.24205154180526733","0.6119883060455322","0.6119883060455322","0.6119883060455322"
"3237","0.23927491903305054","0.23927491903305054","0.23927491903305054","0.6067891120910645","0.6067891120910645","0.6067891120910645"
"3238","0.23477891087532043","0.23477891087532043","0.23477891087532043","0.5954115390777588","0.5954115390777588","0.5954115390777588"
"3239","","","","0.5796400308609009","0.5796400308609009","0.5796400308609009"
"3240","0.2220640480518341","0.2220640480518341","0.2220640480518341","0.5606400966644287","0.5606400966644287","0.5606400966644287"
"3241","-0.0000017173588275909424","-0.0000017173588275909424","-0.0000017173588275909424","0.02534489706158638","0.02534489706158638","0.02534489706158638"
"3242","-0.0011902153491973877","-0.0011902153491973877","-0.0011902153491973877","0.024218901991844177","0.024218901991844177","0.024218901991844177"
"3243","-0.0032937228679656982","-0.0032937228679656982","-0.0032937228679656982","","",""
"3244","-0.006178572773933411","-0.006178572773933411","-0.006178572773933411","0.01937916874885559","0.01937916874885559","0.01937916874885559"
"3245","-0.009732778184115887","-0.009732778184115887","-0.009732778184115887","","",""
"3246","0.00012634694576263428","0.00012634694576263428","0.00012634694576263428","0.03875771909952164","0.03875771909952164","0.03875771909952164"
"3247","-0.000795707106590271","-0.000795707106590271","-0.000795707106590271","0.03761836141347885","0.03761836141347885","0.03761836141347885"
"3248","-0.0024024397134780884","-0.0024024397134780884","-0.0024024397134780884","0.035716310143470764","0.035716310143470764","0.035716310143470764"
"3249","-0.004609309136867523","-0.004609309136867523","-0.004609309136867523","0.03315862640738487","0.03315862640738487","0.03315862640738487"
"3250","-0.007326290011405945","-0.007326290011405945","-0.007326290011405945","0.030046723783016205","0.030046723783016205","0.030046723783016205"
"3251","-0.22753554582595825","-0.22753554582595825","-0.22753554582595825","-0.12658053636550903","-0.12658053636550903","-0.12658053636550903"
"3252","-0.2293037623167038","-0.2293037623167038","-0.2293037623167038","-0.12852783501148224","-0.12852783501148224","-0.12852783501148224"
"3253","-0.2323179990053177","-0.2323179990053177","-0.2323179990053177","-0.13265007734298706","-0.13265007734298706","-0.13265007734298706"
"3254","-0.2363818734884262","-0.2363818734884262","-0.2363818734884262","-0.13855662941932678","-0.13855662941932678","-0.13855662941932678"
"3255","-0.2413499653339386","-0.2413499653339386","-0.2413499653339386","-0.1459318995475769","-0.1459318995475769","-0.1459318995475769"
"3256","-0.000601552426815033","-0.000601552426815033","-0.000601552426815033","0.03765515610575676","0.03765515610575676","0.03765515610575676"
"3257","-0.0019613057374954224","-0.0019613057374954224","-0.0019613057374954224","0.036580890417099","0.036580890417099","0.036580890417099"
"3258","","","","0.03442457318305969","0.03442457318305969","0.03442457318305969"
"3259","-0.007552921772003174","-0.007552921772003174","-0.007552921772003174","0.031329184770584106","0.031329184770584106","0.031329184770584106"
"3260","-0.011543601751327515","-0.011543601751327515","-0.011543601751327515","0.027382589876651764","0.027382589876651764","0.027382589876651764"
"3261","0.007600967772305012","0.007600967772305012","0.007600967772305012","0.12951508164405823","0.12951508164405823","0.12951508164405823"
"3262","0.006240318063646555","0.006240318063646555","0.006240318063646555","0.1269899606704712","0.1269899606704712","0.1269899606704712"
"3263","0.003970413468778133","0.003970413468778133","0.003970413468778133","0.12300537526607513","0.12300537526607513","0.12300537526607513"
"3264","0.0009184641530737281","0.0009184641530737281","0.0009184641530737281","0.11781386286020279","0.11781386286020279","0.11781386286020279"
"3265","","","","0.11162887513637543","0.11162887513637543","0.11162887513637543"
"3266","0.04226399585604668","0.04226399585604668","0.04226399585604668","0.09054337441921234","0.09054337441921234","0.09054337441921234"
"3267","0.039483096450567245","0.039483096450567245","0.039483096450567245","0.08788838982582092","0.08788838982582092","0.08788838982582092"
"3268","0.03473171219229698","0.03473171219229698","0.03473171219229698","0.08316437900066376","0.08316437900066376","0.08316437900066376"
"3269","0.02845335192978382","0.02845335192978382","0.02845335192978382","0.0768142119050026","0.0768142119050026","0.0768142119050026"
"3270","0.02103654481470585","0.02103654481470585","0.02103654481470585","0.06923014670610428","0.06923014670610428","0.06923014670610428"
"3271","0.01977021060883999","0.01977021060883999","0.01977021060883999","0.055600203573703766","0.055600203573703766","0.055600203573703766"
"3272","0.015509168617427349","0.015509168617427349","0.015509168617427349","0.051295164972543716","0.051295164972543716","0.051295164972543716"
"3273","0.00856753159314394","0.00856753159314394","0.00856753159314394","0.04422822594642639","0.04422822594642639","0.04422822594642639"
"3274","-0.00039866819861344993","-0.00039866819861344993","-0.00039866819861344993","0.03506721183657646","0.03506721183657646","0.03506721183657646"
"3275","-0.010916152037680149","-0.010916152037680149","-0.010916152037680149","0.02429870143532753","0.02429870143532753","0.02429870143532753"
"3276","-0.0011788681149482727","-0.0011788681149482727","-0.0011788681149482727","0.028338033705949783","0.028338033705949783","0.028338033705949783"
"3277","-0.0025578346103429794","-0.0025578346103429794","-0.0025578346103429794","0.026926280930638313","0.026926280930638313","0.026926280930638313"
"3278","-0.0048979781568050385","-0.0048979781568050385","-0.0048979781568050385","0.024509958922863007","0.024509958922863007","0.024509958922863007"
"3279","-0.008055321872234344","-0.008055321872234344","-0.008055321872234344","0.021237686276435852","0.021237686276435852","0.021237686276435852"
"3280","-0.011903621256351471","-0.011903621256351471","-0.011903621256351471","","",""
"3281","","","","0.052993036806583405","0.052993036806583405","0.052993036806583405"
"3282","0.0002428293228149414","0.0002428293228149414","0.0002428293228149414","0.050616148859262466","0.050616148859262466","0.050616148859262466"
"3283","-0.0032963603734970093","-0.0032963603734970093","-0.0032963603734970093","0.046703845262527466","0.046703845262527466","0.046703845262527466"
"3284","-0.008003689348697662","-0.008003689348697662","-0.008003689348697662","0.04153190553188324","0.04153190553188324","0.04153190553188324"
"3285","-0.013556398451328278","-0.013556398451328278","-0.013556398451328278","","",""
"3286","0.1476057916879654","0.1476057916879654","0.1476057916879654","0.4674586057662964","0.4674586057662964","0.4674586057662964"
"3287","0.14426998794078827","0.14426998794078827","0.14426998794078827","0.46127498149871826","0.46127498149871826","0.46127498149871826"
"3288","0.13883008062839508","0.13883008062839508","0.13883008062839508","0.4513678550720215","0.4513678550720215","0.4513678550720215"
"3289","0.1316852867603302","0.1316852867603302","0.1316852867603302","0.4387102425098419","0.4387102425098419","0.4387102425098419"
"3290","0.1240079328417778","0.1240079328417778","0.1240079328417778","0.4248504042625427","0.4248504042625427","0.4248504042625427"
"3291","0.1618664562702179","0.1618664562702179","0.1618664562702179","","",""
"3292","0.15918028354644775","0.15918028354644775","0.15918028354644775","0.3437674045562744","0.3437674045562744","0.3437674045562744"
"3293","0.15439008176326752","0.15439008176326752","0.15439008176326752","0.3364260196685791","0.3364260196685791","0.3364260196685791"
"3294","0.14804396033287048","0.14804396033287048","0.14804396033287048","0.32720330357551575","0.32720330357551575","0.32720330357551575"
"3295","0.14053665101528168","0.14053665101528168","0.14053665101528168","0.3165956139564514","0.3165956139564514","0.3165956139564514"
"3296","-0.0005052387714385986","-0.0005052387714385986","-0.0005052387714385986","0.1116759330034256","0.1116759330034256","0.1116759330034256"
"3297","","","","0.11124978959560394","0.11124978959560394","0.11124978959560394"
"3298","","","","0.10946372151374817","0.10946372151374817","0.10946372151374817"
"3299","-0.006199955940246582","-0.006199955940246582","-0.006199955940246582","","",""
"3300","-0.0094698965549469","-0.0094698965549469","-0.0094698965549469","0.10242026299238205","0.10242026299238205","0.10242026299238205"
"3301","-0.0014317147433757782","-0.0014317147433757782","-0.0014317147433757782","","",""
"3302","-0.0024917535483837128","-0.0024917535483837128","-0.0024917535483837128","0.06491774320602417","0.06491774320602417","0.06491774320602417"
"3303","-0.004387322813272476","-0.004387322813272476","-0.004387322813272476","0.06267066299915314","0.06267066299915314","0.06267066299915314"
"3304","","","","0.059586767107248306","0.059586767107248306","0.059586767107248306"
"3305","","","","0.05599801242351532","0.05599801242351532","0.05599801242351532"
"3306","0.0001647472381591797","0.0001647472381591797","0.0001647472381591797","0.044001489877700806","0.044001489877700806","0.044001489877700806"
"3307","-0.0011067017912864685","-0.0011067017912864685","-0.0011067017912864685","0.04243813455104828","0.04243813455104828","0.04243813455104828"
"3309","-0.006347306072711945","-0.006347306072711945","-0.006347306072711945","0.03638765960931778","0.03638765960931778","0.03638765960931778"
"3310","-0.010071232914924622","-0.010071232914924622","-0.010071232914924622","0.032193250954151154","0.032193250954151154","0.032193250954151154"
"3311","0.030497655272483826","0.030497655272483826","0.030497655272483826","0.19418267905712128","0.19418267905712128","0.19418267905712128"
"3312","0.029426202178001404","0.029426202178001404","0.029426202178001404","0.19258658587932587","0.19258658587932587","0.19258658587932587"
"3313","0.027630534023046494","0.027630534023046494","0.027630534023046494","0.18986395001411438","0.18986395001411438","0.18986395001411438"
"3314","0.02523280307650566","0.02523280307650566","0.02523280307650566","0.18620997667312622","0.18620997667312622","0.18620997667312622"
"3315","0.02232186123728752","0.02232186123728752","0.02232186123728752","0.18177959322929382","0.18177959322929382","0.18177959322929382"
"3316","0.00300636887550354","0.00300636887550354","0.00300636887550354","0.12051069736480713","0.12051069736480713","0.12051069736480713"
"3317","","","","0.11881829798221588","0.11881829798221588","0.11881829798221588"
"3318","-0.001049727201461792","-0.001049727201461792","-0.001049727201461792","0.11582474410533905","0.11582474410533905","0.11582474410533905"
"3319","-0.004499897360801697","-0.004499897360801697","-0.004499897360801697","0.11179761588573456","0.11179761588573456","0.11179761588573456"
"3320","","","","0.10693982988595963","0.10693982988595963","0.10693982988595963"
"3321","0.007656976580619812","0.007656976580619812","0.007656976580619812","0.13965445756912231","0.13965445756912231","0.13965445756912231"
"3322","0.006425157189369202","0.006425157189369202","0.006425157189369202","","",""
"3323","0.004296913743019104","0.004296913743019104","0.004296913743019104","","",""
"3324","0.001418471336364746","0.001418471336364746","0.001418471336364746","0.12703093886375427","0.12703093886375427","0.12703093886375427"
"3325","-0.0021140724420547485","-0.0021140724420547485","-0.0021140724420547485","","",""
"3326","0.09072624891996384","0.09072624891996384","0.09072624891996384","0.12115565687417984","0.12115565687417984","0.12115565687417984"
"3327","0.08785328269004822","0.08785328269004822","0.08785328269004822","0.11829221248626709","0.11829221248626709","0.11829221248626709"
"3328","0.08299890160560608","0.08299890160560608","0.08299890160560608","0.11346837878227234","0.11346837878227234","0.11346837878227234"
"3329","0.07656306028366089","0.07656306028366089","0.07656306028366089","0.10707146674394608","0.10707146674394608","0.10707146674394608"
"3330","0.06877759099006653","0.06877759099006653","0.06877759099006653","0.099318727850914","0.099318727850914","0.099318727850914"
"3331","-0.00250394269824028","-0.00250394269824028","-0.00250394269824028","0.042922306805849075","0.042922306805849075","0.042922306805849075"
"3332","-0.005062315613031387","-0.005062315613031387","-0.005062315613031387","","",""
"3333","-0.009264770895242691","-0.009264770895242691","-0.009264770895242691","0.03597312420606613","0.03597312420606613","0.03597312420606613"
"3334","-0.014964986592531204","-0.014964986592531204","-0.014964986592531204","0.029995907098054886","0.029995907098054886","0.029995907098054886"
"3335","-0.020286105573177338","-0.020286105573177338","-0.020286105573177338","0.02429763227701187","0.02429763227701187","0.02429763227701187"
"3336","0.1296161413192749","0.1296161413192749","0.1296161413192749","0.17123065888881683","0.17123065888881683","0.17123065888881683"
"3337","0.12683740258216858","0.12683740258216858","0.12683740258216858","0.1684119701385498","0.1684119701385498","0.1684119701385498"
"3338","0.12218314409255981","0.12218314409255981","0.12218314409255981","0.16358593106269836","0.16358593106269836","0.16358593106269836"
"3339","0.11605343222618103","0.11605343222618103","0.11605343222618103","0.1571754664182663","0.1571754664182663","0.1571754664182663"
"3340","0.1087861955165863","0.1087861955165863","0.1087861955165863","","",""
"3341","0.009078694507479668","0.009078694507479668","0.009078694507479668","0.04300303012132645","0.04300303012132645","0.04300303012132645"
"3342","0.005483741406351328","0.005483741406351328","0.005483741406351328","0.03931698948144913","0.03931698948144913","0.03931698948144913"
"3343","-0.0004015778540633619","-0.0004015778540633619","-0.0004015778540633619","0.03327392041683197","0.03327392041683197","0.03327392041683197"
"3344","-0.006790077313780785","-0.006790077313780785","-0.006790077313780785","0.026665950194001198","0.026665950194001198","0.026665950194001198"
"3345","-0.014540932141244411","-0.014540932141244411","-0.014540932141244411","0.01864650845527649","0.01864650845527649","0.01864650845527649"
"3346","-0.003320634365081787","-0.003320634365081787","-0.003320634365081787","0.08540387451648712","0.08540387451648712","0.08540387451648712"
"3347","-0.004948854446411133","-0.004948854446411133","-0.004948854446411133","","",""
"3349","-0.011492624878883362","-0.011492624878883362","-0.011492624878883362","","",""
"3350","-0.01603391021490097","-0.01603391021490097","-0.01603391021490097","0.06837698072195053","0.06837698072195053","0.06837698072195053"
"3351","-0.0023890556767582893","-0.0023890556767582893","-0.0023890556767582893","0.035691216588020325","0.035691216588020325","0.035691216588020325"
"3352","","","","0.03444690257310867","0.03444690257310867","0.03444690257310867"
"3353","-0.005947542376816273","-0.005947542376816273","-0.005947542376816273","0.03213709220290184","0.03213709220290184","0.03213709220290184"
"3354","-0.009045010432600975","-0.009045010432600975","-0.009045010432600975","0.028895551338791847","0.028895551338791847","0.028895551338791847"
"3355","-0.012865225784480572","-0.012865225784480572","-0.012865225784480572","0.02484816685318947","0.02484816685318947","0.02484816685318947"
"3356","-0.0041143447160720825","-0.0041143447160720825","-0.0041143447160720825","0.01923898607492447","0.01923898607492447","0.01923898607492447"
"3357","-0.005451411008834839","-0.005451411008834839","-0.005451411008834839","","",""
"3358","-0.007732421159744263","-0.007732421159744263","-0.007732421159744263","0.01527552679181099","0.01527552679181099","0.01527552679181099"
"3359","-0.010795928537845612","-0.010795928537845612","-0.010795928537845612","0.011951126158237457","0.011951126158237457","0.011951126158237457"
"3360","-0.014484822750091553","-0.014484822750091553","-0.014484822750091553","0.007962806150317192","0.007962806150317192","0.007962806150317192"
"3361","-0.1313311755657196","-0.1313311755657196","-0.1313311755657196","0.25276005268096924","0.25276005268096924","0.25276005268096924"
"3362","","","","0.24741405248641968","0.24741405248641968","0.24741405248641968"
"3363","-0.13902853429317474","-0.13902853429317474","-0.13902853429317474","","",""
"3364","-0.14522969722747803","-0.14522969722747803","-0.14522969722747803","0.22702333331108093","0.22702333331108093","0.22702333331108093"
"3365","-0.15256842970848083","-0.15256842970848083","-0.15256842970848083","0.2135113775730133","0.2135113775730133","0.2135113775730133"
"3366","0.0005290984991006553","0.0005290984991006553","0.0005290984991006553","0.06062450632452965","0.06062450632452965","0.06062450632452965"
"3367","-0.002302460838109255","-0.002302460838109255","-0.002302460838109255","","",""
"3368","-0.00720613356679678","-0.00720613356679678","-0.00720613356679678","","",""
"3369","-0.013765675947070122","-0.013765675947070122","-0.013765675947070122","0.04598125070333481","0.04598125070333481","0.04598125070333481"
"3370","-0.021759534254670143","-0.021759534254670143","-0.021759534254670143","0.037584252655506134","0.037584252655506134","0.037584252655506134"
"3371","0.024156024679541588","0.024156024679541588","0.024156024679541588","0.08031367510557175","0.08031367510557175","0.08031367510557175"
"3372","0.01974940299987793","0.01974940299987793","0.01974940299987793","0.07587337493896484","0.07587337493896484","0.07587337493896484"
"3373","0.0127116609364748","0.0127116609364748","0.0127116609364748","0.06854849308729172","0.06854849308729172","0.06854849308729172"
"3374","0.003939986228942871","0.003939986228942871","0.003939986228942871","0.05928144231438637","0.05928144231438637","0.05928144231438637"
"3375","-0.0046122414059937","-0.0046122414059937","-0.0046122414059937","0.05006224662065506","0.05006224662065506","0.05006224662065506"
"3376","-0.000051937997341156006","-0.000051937997341156006","-0.000051937997341156006","0.08553649485111237","0.08553649485111237","0.08553649485111237"
"3377","-0.0011248216032981873","-0.0011248216032981873","-0.0011248216032981873","0.08406958729028702","0.08406958729028702","0.08406958729028702"
"3378","-0.0029914677143096924","-0.0029914677143096924","-0.0029914677143096924","0.08138114213943481","0.08138114213943481","0.08138114213943481"
"3379","-0.005529806017875671","-0.005529806017875671","-0.005529806017875671","0.07769228518009186","0.07769228518009186","0.07769228518009186"
"3380","","","","0.07317401468753815","0.07317401468753815","0.07317401468753815"
"3381","-0.013587510213255882","-0.013587510213255882","-0.013587510213255882","0.06244640052318573","0.06244640052318573","0.06244640052318573"
"3382","-0.015454363077878952","-0.015454363077878952","-0.015454363077878952","0.05977768078446388","0.05977768078446388","0.05977768078446388"
"3383","-0.0187654048204422","-0.0187654048204422","-0.0187654048204422","0.055521197617053986","0.055521197617053986","0.055521197617053986"
"3384","","","","0.049990370869636536","0.049990370869636536","0.049990370869636536"
"3385","-0.028760723769664764","-0.028760723769664764","-0.028760723769664764","0.04339548945426941","0.04339548945426941","0.04339548945426941"
"3386","0.001980111002922058","0.001980111002922058","0.001980111002922058","0.1717843860387802","0.1717843860387802","0.1717843860387802"
"3387","0.0008215904235839844","0.0008215904235839844","0.0008215904235839844","0.17046500742435455","0.17046500742435455","0.17046500742435455"
"3388","-0.001160949468612671","-0.001160949468612671","-0.001160949468612671","0.16683706641197205","0.16683706641197205","0.16683706641197205"
"3389","-0.0037613362073898315","-0.0037613362073898315","-0.0037613362073898315","0.1614832878112793","0.1614832878112793","0.1614832878112793"
"3390","","","","0.15479832887649536","0.15479832887649536","0.15479832887649536"
"3391","","","","0.09326115250587463","0.09326115250587463","0.09326115250587463"
"3392","","","","0.09215623885393143","0.09215623885393143","0.09215623885393143"
"3393","","","","0.08995213359594345","0.08995213359594345","0.08995213359594345"
"3394","-0.004452086985111237","-0.004452086985111237","-0.004452086985111237","0.086795873939991","0.086795873939991","0.086795873939991"
"3395","-0.007911674678325653","-0.007911674678325653","-0.007911674678325653","0.0827907919883728","0.0827907919883728","0.0827907919883728"
"3396","0.21485741436481476","0.21485741436481476","0.21485741436481476","0.25831761956214905","0.25831761956214905","0.25831761956214905"
"3397","0.21114346385002136","0.21114346385002136","0.21114346385002136","0.2539393901824951","0.2539393901824951","0.2539393901824951"
