"Step","stellar-bush-24 - returns/mean","stellar-bush-24 - returns/mean__MIN","stellar-bush-24 - returns/mean__MAX","stellar-bush-24 - returns/std","stellar-bush-24 - returns/std__MIN","stellar-bush-24 - returns/std__MAX"
"1975","-0.030006948858499527","-0.030006948858499527","-0.030006948858499527","","",""
"1976","0.151877298951149","0.151877298951149","0.151877298951149","0.15204714238643646","0.15204714238643646","0.15204714238643646"
"1977","0.151877298951149","0.151877298951149","0.151877298951149","","",""
"1978","0.151877298951149","0.151877298951149","0.151877298951149","0.15204714238643646","0.15204714238643646","0.15204714238643646"
"1979","0.151877298951149","0.151877298951149","0.151877298951149","","",""
"1980","0.151877298951149","0.151877298951149","0.151877298951149","0.15204714238643646","0.15204714238643646","0.15204714238643646"
"1981","0.047527920454740524","0.047527920454740524","0.047527920454740524","0.14649996161460876","0.14649996161460876","0.14649996161460876"
"1982","0.047527920454740524","0.047527920454740524","0.047527920454740524","0.14649996161460876","0.14649996161460876","0.14649996161460876"
"1983","0.047527920454740524","0.047527920454740524","0.047527920454740524","0.14649996161460876","0.14649996161460876","0.14649996161460876"
"1984","0.047527920454740524","0.047527920454740524","0.047527920454740524","0.14649996161460876","0.14649996161460876","0.14649996161460876"
"1985","0.047527920454740524","0.047527920454740524","0.047527920454740524","0.14649996161460876","0.14649996161460876","0.14649996161460876"
"1986","","","","0.5702170133590698","0.5702170133590698","0.5702170133590698"
"1987","0.30838578939437866","0.30838578939437866","0.30838578939437866","0.5702170133590698","0.5702170133590698","0.5702170133590698"
"1988","","","","0.5702170133590698","0.5702170133590698","0.5702170133590698"
"1989","0.30838578939437866","0.30838578939437866","0.30838578939437866","0.5702170133590698","0.5702170133590698","0.5702170133590698"
"1990","0.30838578939437866","0.30838578939437866","0.30838578939437866","0.5702170133590698","0.5702170133590698","0.5702170133590698"
"1991","","","","0.3745332360267639","0.3745332360267639","0.3745332360267639"
"1992","0.06532170623540878","0.06532170623540878","0.06532170623540878","0.3745332360267639","0.3745332360267639","0.3745332360267639"
"1993","0.06532170623540878","0.06532170623540878","0.06532170623540878","0.3745332360267639","0.3745332360267639","0.3745332360267639"
"1994","0.06532170623540878","0.06532170623540878","0.06532170623540878","0.3745332360267639","0.3745332360267639","0.3745332360267639"
"1996","-0.1063055768609047","-0.1063055768609047","-0.1063055768609047","0.10501107573509216","0.10501107573509216","0.10501107573509216"
"1997","-0.1063055768609047","-0.1063055768609047","-0.1063055768609047","0.10501107573509216","0.10501107573509216","0.10501107573509216"
"1998","-0.1063055768609047","-0.1063055768609047","-0.1063055768609047","0.10501107573509216","0.10501107573509216","0.10501107573509216"
"1999","-0.1063055768609047","-0.1063055768609047","-0.1063055768609047","0.10501107573509216","0.10501107573509216","0.10501107573509216"
"2000","-0.1063055768609047","-0.1063055768609047","-0.1063055768609047","0.10501107573509216","0.10501107573509216","0.10501107573509216"
"2001","0.21844764053821564","0.21844764053821564","0.21844764053821564","0.26262328028678894","0.26262328028678894","0.26262328028678894"
"2002","0.21844764053821564","0.21844764053821564","0.21844764053821564","0.26262328028678894","0.26262328028678894","0.26262328028678894"
"2003","0.21844764053821564","0.21844764053821564","0.21844764053821564","","",""
"2004","0.21844764053821564","0.21844764053821564","0.21844764053821564","0.26262328028678894","0.26262328028678894","0.26262328028678894"
"2005","0.21844764053821564","0.21844764053821564","0.21844764053821564","0.26262328028678894","0.26262328028678894","0.26262328028678894"
"2006","-0.2606908082962036","-0.2606908082962036","-0.2606908082962036","","",""
"2007","-0.2606908082962036","-0.2606908082962036","-0.2606908082962036","","",""
"2008","-0.2606908082962036","-0.2606908082962036","-0.2606908082962036","0.1261955052614212","0.1261955052614212","0.1261955052614212"
"2009","","","","0.1261955052614212","0.1261955052614212","0.1261955052614212"
"2010","-0.2606908082962036","-0.2606908082962036","-0.2606908082962036","0.1261955052614212","0.1261955052614212","0.1261955052614212"
"2011","-0.13139618933200836","-0.13139618933200836","-0.13139618933200836","0.11872366070747375","0.11872366070747375","0.11872366070747375"
"2012","-0.13139618933200836","-0.13139618933200836","-0.13139618933200836","0.11872366070747375","0.11872366070747375","0.11872366070747375"
"2013","-0.13139618933200836","-0.13139618933200836","-0.13139618933200836","0.11872366070747375","0.11872366070747375","0.11872366070747375"
"2014","","","","0.11872366070747375","0.11872366070747375","0.11872366070747375"
"2015","-0.13139618933200836","-0.13139618933200836","-0.13139618933200836","","",""
"2016","-0.05156112462282181","-0.05156112462282181","-0.05156112462282181","0.42596742510795593","0.42596742510795593","0.42596742510795593"
"2018","-0.05156112462282181","-0.05156112462282181","-0.05156112462282181","0.42596742510795593","0.42596742510795593","0.42596742510795593"
"2019","-0.05156112462282181","-0.05156112462282181","-0.05156112462282181","0.42596742510795593","0.42596742510795593","0.42596742510795593"
"2020","-0.05156112462282181","-0.05156112462282181","-0.05156112462282181","0.42596742510795593","0.42596742510795593","0.42596742510795593"
"2021","-0.23842167854309082","-0.23842167854309082","-0.23842167854309082","0.1063934937119484","0.1063934937119484","0.1063934937119484"
"2022","-0.23842167854309082","-0.23842167854309082","-0.23842167854309082","0.1063934937119484","0.1063934937119484","0.1063934937119484"
"2023","-0.23842167854309082","-0.23842167854309082","-0.23842167854309082","0.1063934937119484","0.1063934937119484","0.1063934937119484"
"2024","-0.23842167854309082","-0.23842167854309082","-0.23842167854309082","0.1063934937119484","0.1063934937119484","0.1063934937119484"
"2025","-0.23842167854309082","-0.23842167854309082","-0.23842167854309082","0.1063934937119484","0.1063934937119484","0.1063934937119484"
"2026","0.16686908900737762","0.16686908900737762","0.16686908900737762","0.09809239953756332","0.09809239953756332","0.09809239953756332"
"2027","","","","0.09809239953756332","0.09809239953756332","0.09809239953756332"
"2028","","","","0.09809239953756332","0.09809239953756332","0.09809239953756332"
"2029","0.16686908900737762","0.16686908900737762","0.16686908900737762","0.09809239953756332","0.09809239953756332","0.09809239953756332"
"2030","0.16686908900737762","0.16686908900737762","0.16686908900737762","0.09809239953756332","0.09809239953756332","0.09809239953756332"
"2031","0.15478450059890747","0.15478450059890747","0.15478450059890747","0.13421277701854706","0.13421277701854706","0.13421277701854706"
"2032","0.15478450059890747","0.15478450059890747","0.15478450059890747","0.13421277701854706","0.13421277701854706","0.13421277701854706"
"2033","","","","0.13421277701854706","0.13421277701854706","0.13421277701854706"
"2034","","","","0.13421277701854706","0.13421277701854706","0.13421277701854706"
"2035","0.15478450059890747","0.15478450059890747","0.15478450059890747","0.13421277701854706","0.13421277701854706","0.13421277701854706"
"2036","-0.1569976508617401","-0.1569976508617401","-0.1569976508617401","0.2470695823431015","0.2470695823431015","0.2470695823431015"
"2037","-0.1569976508617401","-0.1569976508617401","-0.1569976508617401","0.2470695823431015","0.2470695823431015","0.2470695823431015"
"2038","-0.1569976508617401","-0.1569976508617401","-0.1569976508617401","0.2470695823431015","0.2470695823431015","0.2470695823431015"
"2039","-0.1569976508617401","-0.1569976508617401","-0.1569976508617401","0.2470695823431015","0.2470695823431015","0.2470695823431015"
"2040","-0.1569976508617401","-0.1569976508617401","-0.1569976508617401","","",""
"2041","-0.4209151268005371","-0.4209151268005371","-0.4209151268005371","","",""
"2042","-0.4209151268005371","-0.4209151268005371","-0.4209151268005371","0.41652387380599976","0.41652387380599976","0.41652387380599976"
"2043","-0.4209151268005371","-0.4209151268005371","-0.4209151268005371","","",""
"2044","-0.4209151268005371","-0.4209151268005371","-0.4209151268005371","0.41652387380599976","0.41652387380599976","0.41652387380599976"
"2045","-0.4209151268005371","-0.4209151268005371","-0.4209151268005371","0.41652387380599976","0.41652387380599976","0.41652387380599976"
"2046","","","","0.377160906791687","0.377160906791687","0.377160906791687"
"2047","-0.05170484632253647","-0.05170484632253647","-0.05170484632253647","0.377160906791687","0.377160906791687","0.377160906791687"
"2048","-0.05170484632253647","-0.05170484632253647","-0.05170484632253647","0.377160906791687","0.377160906791687","0.377160906791687"
"2049","","","","0.377160906791687","0.377160906791687","0.377160906791687"
"2050","-0.05170484632253647","-0.05170484632253647","-0.05170484632253647","0.377160906791687","0.377160906791687","0.377160906791687"
"2051","-0.11830800771713257","-0.11830800771713257","-0.11830800771713257","0.1125468984246254","0.1125468984246254","0.1125468984246254"
"2052","-0.11830800771713257","-0.11830800771713257","-0.11830800771713257","0.1125468984246254","0.1125468984246254","0.1125468984246254"
"2053","-0.11830800771713257","-0.11830800771713257","-0.11830800771713257","0.1125468984246254","0.1125468984246254","0.1125468984246254"
"2054","-0.11830800771713257","-0.11830800771713257","-0.11830800771713257","0.1125468984246254","0.1125468984246254","0.1125468984246254"
"2055","-0.11830800771713257","-0.11830800771713257","-0.11830800771713257","","",""
"2056","0.11051078140735626","0.11051078140735626","0.11051078140735626","0.4010166525840759","0.4010166525840759","0.4010166525840759"
"2057","0.11051078140735626","0.11051078140735626","0.11051078140735626","0.4010166525840759","0.4010166525840759","0.4010166525840759"
"2058","0.11051078140735626","0.11051078140735626","0.11051078140735626","","",""
"2059","0.11051078140735626","0.11051078140735626","0.11051078140735626","0.4010166525840759","0.4010166525840759","0.4010166525840759"
"2060","0.11051078140735626","0.11051078140735626","0.11051078140735626","0.4010166525840759","0.4010166525840759","0.4010166525840759"
"2061","-0.03615497797727585","-0.03615497797727585","-0.03615497797727585","0.20576049387454987","0.20576049387454987","0.20576049387454987"
"2062","","","","0.20576049387454987","0.20576049387454987","0.20576049387454987"
"2063","-0.03615497797727585","-0.03615497797727585","-0.03615497797727585","","",""
"2065","-0.03615497797727585","-0.03615497797727585","-0.03615497797727585","0.20576049387454987","0.20576049387454987","0.20576049387454987"
"2066","-0.34783637523651123","-0.34783637523651123","-0.34783637523651123","0.1424933671951294","0.1424933671951294","0.1424933671951294"
"2067","-0.34783637523651123","-0.34783637523651123","-0.34783637523651123","0.1424933671951294","0.1424933671951294","0.1424933671951294"
"2068","","","","0.1424933671951294","0.1424933671951294","0.1424933671951294"
"2069","-0.34783637523651123","-0.34783637523651123","-0.34783637523651123","0.1424933671951294","0.1424933671951294","0.1424933671951294"
"2070","-0.34783637523651123","-0.34783637523651123","-0.34783637523651123","0.1424933671951294","0.1424933671951294","0.1424933671951294"
"2071","-0.051487892866134644","-0.051487892866134644","-0.051487892866134644","0.1607227474451065","0.1607227474451065","0.1607227474451065"
"2072","-0.051487892866134644","-0.051487892866134644","-0.051487892866134644","","",""
"2073","-0.051487892866134644","-0.051487892866134644","-0.051487892866134644","","",""
"2074","-0.051487892866134644","-0.051487892866134644","-0.051487892866134644","","",""
"2075","-0.051487892866134644","-0.051487892866134644","-0.051487892866134644","0.1607227474451065","0.1607227474451065","0.1607227474451065"
"2076","","","","0.27843403816223145","0.27843403816223145","0.27843403816223145"
"2077","0.26507285237312317","0.26507285237312317","0.26507285237312317","0.27843403816223145","0.27843403816223145","0.27843403816223145"
"2078","0.26507285237312317","0.26507285237312317","0.26507285237312317","0.27843403816223145","0.27843403816223145","0.27843403816223145"
"2079","0.26507285237312317","0.26507285237312317","0.26507285237312317","0.27843403816223145","0.27843403816223145","0.27843403816223145"
"2080","0.26507285237312317","0.26507285237312317","0.26507285237312317","0.27843403816223145","0.27843403816223145","0.27843403816223145"
"2081","0.059631891548633575","0.059631891548633575","0.059631891548633575","0.1012100800871849","0.1012100800871849","0.1012100800871849"
"2082","0.059631891548633575","0.059631891548633575","0.059631891548633575","","",""
"2083","0.059631891548633575","0.059631891548633575","0.059631891548633575","0.1012100800871849","0.1012100800871849","0.1012100800871849"
"2084","0.059631891548633575","0.059631891548633575","0.059631891548633575","0.1012100800871849","0.1012100800871849","0.1012100800871849"
"2085","0.059631891548633575","0.059631891548633575","0.059631891548633575","0.1012100800871849","0.1012100800871849","0.1012100800871849"
"2086","-0.008730165660381317","-0.008730165660381317","-0.008730165660381317","0.18450284004211426","0.18450284004211426","0.18450284004211426"
"2087","-0.008730165660381317","-0.008730165660381317","-0.008730165660381317","0.18450284004211426","0.18450284004211426","0.18450284004211426"
"2088","-0.008730165660381317","-0.008730165660381317","-0.008730165660381317","0.18450284004211426","0.18450284004211426","0.18450284004211426"
"2089","-0.008730165660381317","-0.008730165660381317","-0.008730165660381317","0.18450284004211426","0.18450284004211426","0.18450284004211426"
"2090","-0.008730165660381317","-0.008730165660381317","-0.008730165660381317","0.18450284004211426","0.18450284004211426","0.18450284004211426"
"2091","0.041127800941467285","0.041127800941467285","0.041127800941467285","","",""
"2092","0.041127800941467285","0.041127800941467285","0.041127800941467285","0.380275696516037","0.380275696516037","0.380275696516037"
"2093","0.041127800941467285","0.041127800941467285","0.041127800941467285","0.380275696516037","0.380275696516037","0.380275696516037"
"2094","0.041127800941467285","0.041127800941467285","0.041127800941467285","0.380275696516037","0.380275696516037","0.380275696516037"
"2095","0.041127800941467285","0.041127800941467285","0.041127800941467285","","",""
"2096","-0.13153687119483948","-0.13153687119483948","-0.13153687119483948","0.07250817120075226","0.07250817120075226","0.07250817120075226"
"2097","-0.13153687119483948","-0.13153687119483948","-0.13153687119483948","0.07250817120075226","0.07250817120075226","0.07250817120075226"
"2098","-0.13153687119483948","-0.13153687119483948","-0.13153687119483948","0.07250817120075226","0.07250817120075226","0.07250817120075226"
"2099","-0.13153687119483948","-0.13153687119483948","-0.13153687119483948","0.07250817120075226","0.07250817120075226","0.07250817120075226"
"2100","-0.13153687119483948","-0.13153687119483948","-0.13153687119483948","0.07250817120075226","0.07250817120075226","0.07250817120075226"
"2101","-0.2083783745765686","-0.2083783745765686","-0.2083783745765686","","",""
"2102","-0.2083783745765686","-0.2083783745765686","-0.2083783745765686","0.13149945437908173","0.13149945437908173","0.13149945437908173"
"2104","-0.2083783745765686","-0.2083783745765686","-0.2083783745765686","0.13149945437908173","0.13149945437908173","0.13149945437908173"
"2105","-0.2083783745765686","-0.2083783745765686","-0.2083783745765686","0.13149945437908173","0.13149945437908173","0.13149945437908173"
"2106","-0.12521390616893768","-0.12521390616893768","-0.12521390616893768","0.20731963217258453","0.20731963217258453","0.20731963217258453"
"2107","-0.12521390616893768","-0.12521390616893768","-0.12521390616893768","","",""
"2108","-0.12521390616893768","-0.12521390616893768","-0.12521390616893768","0.20731963217258453","0.20731963217258453","0.20731963217258453"
"2109","","","","0.20731963217258453","0.20731963217258453","0.20731963217258453"
"2110","-0.12521390616893768","-0.12521390616893768","-0.12521390616893768","0.20731963217258453","0.20731963217258453","0.20731963217258453"
"2111","-0.06241943687200546","-0.06241943687200546","-0.06241943687200546","0.07145707309246063","0.07145707309246063","0.07145707309246063"
"2112","-0.06241943687200546","-0.06241943687200546","-0.06241943687200546","0.07145707309246063","0.07145707309246063","0.07145707309246063"
"2113","-0.06241943687200546","-0.06241943687200546","-0.06241943687200546","0.07145707309246063","0.07145707309246063","0.07145707309246063"
"2114","-0.06241943687200546","-0.06241943687200546","-0.06241943687200546","0.07145707309246063","0.07145707309246063","0.07145707309246063"
"2115","-0.06241943687200546","-0.06241943687200546","-0.06241943687200546","0.07145707309246063","0.07145707309246063","0.07145707309246063"
"2116","0.47464391589164734","0.47464391589164734","0.47464391589164734","0.28580087423324585","0.28580087423324585","0.28580087423324585"
"2117","0.47464391589164734","0.47464391589164734","0.47464391589164734","0.28580087423324585","0.28580087423324585","0.28580087423324585"
"2118","","","","0.28580087423324585","0.28580087423324585","0.28580087423324585"
"2119","0.47464391589164734","0.47464391589164734","0.47464391589164734","0.28580087423324585","0.28580087423324585","0.28580087423324585"
"2120","0.47464391589164734","0.47464391589164734","0.47464391589164734","0.28580087423324585","0.28580087423324585","0.28580087423324585"
"2121","0.21856729686260223","0.21856729686260223","0.21856729686260223","","",""
"2122","","","","0.4025607109069824","0.4025607109069824","0.4025607109069824"
"2123","0.21856729686260223","0.21856729686260223","0.21856729686260223","0.4025607109069824","0.4025607109069824","0.4025607109069824"
"2124","0.21856729686260223","0.21856729686260223","0.21856729686260223","0.4025607109069824","0.4025607109069824","0.4025607109069824"
"2125","0.21856729686260223","0.21856729686260223","0.21856729686260223","0.4025607109069824","0.4025607109069824","0.4025607109069824"
"2126","-0.24888825416564941","-0.24888825416564941","-0.24888825416564941","0.46508222818374634","0.46508222818374634","0.46508222818374634"
"2127","-0.24888825416564941","-0.24888825416564941","-0.24888825416564941","","",""
"2129","-0.24888825416564941","-0.24888825416564941","-0.24888825416564941","0.46508222818374634","0.46508222818374634","0.46508222818374634"
"2130","-0.24888825416564941","-0.24888825416564941","-0.24888825416564941","0.46508222818374634","0.46508222818374634","0.46508222818374634"
"2131","0.27632853388786316","0.27632853388786316","0.27632853388786316","0.5505020022392273","0.5505020022392273","0.5505020022392273"
"2132","0.27632853388786316","0.27632853388786316","0.27632853388786316","0.5505020022392273","0.5505020022392273","0.5505020022392273"
"2133","0.27632853388786316","0.27632853388786316","0.27632853388786316","0.5505020022392273","0.5505020022392273","0.5505020022392273"
"2134","0.27632853388786316","0.27632853388786316","0.27632853388786316","0.5505020022392273","0.5505020022392273","0.5505020022392273"
"2135","0.27632853388786316","0.27632853388786316","0.27632853388786316","0.5505020022392273","0.5505020022392273","0.5505020022392273"
"2136","-0.2643911838531494","-0.2643911838531494","-0.2643911838531494","0.4149336516857147","0.4149336516857147","0.4149336516857147"
"2137","-0.2643911838531494","-0.2643911838531494","-0.2643911838531494","","",""
"2138","-0.2643911838531494","-0.2643911838531494","-0.2643911838531494","0.4149336516857147","0.4149336516857147","0.4149336516857147"
"2139","-0.2643911838531494","-0.2643911838531494","-0.2643911838531494","0.4149336516857147","0.4149336516857147","0.4149336516857147"
"2140","-0.2643911838531494","-0.2643911838531494","-0.2643911838531494","0.4149336516857147","0.4149336516857147","0.4149336516857147"
"2141","0.22607779502868652","0.22607779502868652","0.22607779502868652","","",""
"2142","0.22607779502868652","0.22607779502868652","0.22607779502868652","0.14738747477531433","0.14738747477531433","0.14738747477531433"
"2144","0.22607779502868652","0.22607779502868652","0.22607779502868652","","",""
"2145","","","","0.14738747477531433","0.14738747477531433","0.14738747477531433"
"2146","-0.10141269117593765","-0.10141269117593765","-0.10141269117593765","0.17673353850841522","0.17673353850841522","0.17673353850841522"
"2147","-0.10141269117593765","-0.10141269117593765","-0.10141269117593765","","",""
"2148","-0.10141269117593765","-0.10141269117593765","-0.10141269117593765","0.17673353850841522","0.17673353850841522","0.17673353850841522"
"2149","-0.10141269117593765","-0.10141269117593765","-0.10141269117593765","0.17673353850841522","0.17673353850841522","0.17673353850841522"
"2150","-0.10141269117593765","-0.10141269117593765","-0.10141269117593765","0.17673353850841522","0.17673353850841522","0.17673353850841522"
"2151","-0.03884226828813553","-0.03884226828813553","-0.03884226828813553","0.20487532019615173","0.20487532019615173","0.20487532019615173"
"2152","-0.03884226828813553","-0.03884226828813553","-0.03884226828813553","0.20487532019615173","0.20487532019615173","0.20487532019615173"
"2153","-0.03884226828813553","-0.03884226828813553","-0.03884226828813553","0.20487532019615173","0.20487532019615173","0.20487532019615173"
"2154","-0.03884226828813553","-0.03884226828813553","-0.03884226828813553","0.20487532019615173","0.20487532019615173","0.20487532019615173"
"2155","-0.03884226828813553","-0.03884226828813553","-0.03884226828813553","0.20487532019615173","0.20487532019615173","0.20487532019615173"
"2156","","","","0.17285723984241486","0.17285723984241486","0.17285723984241486"
"2157","-0.09007426351308823","-0.09007426351308823","-0.09007426351308823","0.17285723984241486","0.17285723984241486","0.17285723984241486"
"2158","-0.09007426351308823","-0.09007426351308823","-0.09007426351308823","0.17285723984241486","0.17285723984241486","0.17285723984241486"
"2159","-0.09007426351308823","-0.09007426351308823","-0.09007426351308823","0.17285723984241486","0.17285723984241486","0.17285723984241486"
"2160","-0.09007426351308823","-0.09007426351308823","-0.09007426351308823","0.17285723984241486","0.17285723984241486","0.17285723984241486"
"2161","-0.41248849034309387","-0.41248849034309387","-0.41248849034309387","","",""
"2162","-0.41248849034309387","-0.41248849034309387","-0.41248849034309387","0.13705205917358398","0.13705205917358398","0.13705205917358398"
"2163","-0.41248849034309387","-0.41248849034309387","-0.41248849034309387","0.13705205917358398","0.13705205917358398","0.13705205917358398"
"2164","-0.41248849034309387","-0.41248849034309387","-0.41248849034309387","","",""
"2165","","","","0.13705205917358398","0.13705205917358398","0.13705205917358398"
"2166","0.005173413082957268","0.005173413082957268","0.005173413082957268","","",""
"2167","0.005173413082957268","0.005173413082957268","0.005173413082957268","0.06801546365022659","0.06801546365022659","0.06801546365022659"
"2168","0.005173413082957268","0.005173413082957268","0.005173413082957268","0.06801546365022659","0.06801546365022659","0.06801546365022659"
"2169","0.005173413082957268","0.005173413082957268","0.005173413082957268","0.06801546365022659","0.06801546365022659","0.06801546365022659"
"2170","0.005173413082957268","0.005173413082957268","0.005173413082957268","","",""
"2171","-0.014850832521915436","-0.014850832521915436","-0.014850832521915436","0.1123107373714447","0.1123107373714447","0.1123107373714447"
"2172","","","","0.1123107373714447","0.1123107373714447","0.1123107373714447"
"2173","-0.014850832521915436","-0.014850832521915436","-0.014850832521915436","","",""
"2174","-0.014850832521915436","-0.014850832521915436","-0.014850832521915436","0.1123107373714447","0.1123107373714447","0.1123107373714447"
"2175","-0.014850832521915436","-0.014850832521915436","-0.014850832521915436","0.1123107373714447","0.1123107373714447","0.1123107373714447"
"2176","0.13819101452827454","0.13819101452827454","0.13819101452827454","0.11224856227636337","0.11224856227636337","0.11224856227636337"
"2177","0.13819101452827454","0.13819101452827454","0.13819101452827454","","",""
"2178","0.13819101452827454","0.13819101452827454","0.13819101452827454","0.11224856227636337","0.11224856227636337","0.11224856227636337"
"2179","0.13819101452827454","0.13819101452827454","0.13819101452827454","0.11224856227636337","0.11224856227636337","0.11224856227636337"
"2180","0.13819101452827454","0.13819101452827454","0.13819101452827454","0.11224856227636337","0.11224856227636337","0.11224856227636337"
"2181","-0.021649852395057678","-0.021649852395057678","-0.021649852395057678","0.49397918581962585","0.49397918581962585","0.49397918581962585"
"2182","-0.021649852395057678","-0.021649852395057678","-0.021649852395057678","0.49397918581962585","0.49397918581962585","0.49397918581962585"
"2183","-0.021649852395057678","-0.021649852395057678","-0.021649852395057678","","",""
"2184","-0.021649852395057678","-0.021649852395057678","-0.021649852395057678","0.49397918581962585","0.49397918581962585","0.49397918581962585"
"2185","-0.021649852395057678","-0.021649852395057678","-0.021649852395057678","0.49397918581962585","0.49397918581962585","0.49397918581962585"
"2186","-0.26021453738212585","-0.26021453738212585","-0.26021453738212585","","",""
"2187","-0.26021453738212585","-0.26021453738212585","-0.26021453738212585","","",""
"2188","-0.26021453738212585","-0.26021453738212585","-0.26021453738212585","","",""
"2189","","","","0.5165623426437378","0.5165623426437378","0.5165623426437378"
"2190","-0.26021453738212585","-0.26021453738212585","-0.26021453738212585","0.5165623426437378","0.5165623426437378","0.5165623426437378"
"2191","-0.1362651139497757","-0.1362651139497757","-0.1362651139497757","0.2741911709308624","0.2741911709308624","0.2741911709308624"
"2192","-0.1362651139497757","-0.1362651139497757","-0.1362651139497757","","",""
"2193","-0.1362651139497757","-0.1362651139497757","-0.1362651139497757","0.2741911709308624","0.2741911709308624","0.2741911709308624"
"2194","","","","0.2741911709308624","0.2741911709308624","0.2741911709308624"
"2195","-0.1362651139497757","-0.1362651139497757","-0.1362651139497757","0.2741911709308624","0.2741911709308624","0.2741911709308624"
"2196","-0.08142731338739395","-0.08142731338739395","-0.08142731338739395","0.10966788977384567","0.10966788977384567","0.10966788977384567"
"2197","-0.08142731338739395","-0.08142731338739395","-0.08142731338739395","","",""
"2198","-0.08142731338739395","-0.08142731338739395","-0.08142731338739395","0.10966788977384567","0.10966788977384567","0.10966788977384567"
"2199","-0.08142731338739395","-0.08142731338739395","-0.08142731338739395","0.10966788977384567","0.10966788977384567","0.10966788977384567"
"2200","-0.08142731338739395","-0.08142731338739395","-0.08142731338739395","0.10966788977384567","0.10966788977384567","0.10966788977384567"
"2201","-0.01486239954829216","-0.01486239954829216","-0.01486239954829216","0.6102991104125977","0.6102991104125977","0.6102991104125977"
"2202","-0.01486239954829216","-0.01486239954829216","-0.01486239954829216","0.6102991104125977","0.6102991104125977","0.6102991104125977"
"2203","-0.01486239954829216","-0.01486239954829216","-0.01486239954829216","0.6102991104125977","0.6102991104125977","0.6102991104125977"
"2204","-0.01486239954829216","-0.01486239954829216","-0.01486239954829216","0.6102991104125977","0.6102991104125977","0.6102991104125977"
"2205","-0.01486239954829216","-0.01486239954829216","-0.01486239954829216","0.6102991104125977","0.6102991104125977","0.6102991104125977"
"2206","-0.2507135272026062","-0.2507135272026062","-0.2507135272026062","0.32488614320755005","0.32488614320755005","0.32488614320755005"
"2207","-0.2507135272026062","-0.2507135272026062","-0.2507135272026062","0.32488614320755005","0.32488614320755005","0.32488614320755005"
"2208","-0.2507135272026062","-0.2507135272026062","-0.2507135272026062","0.32488614320755005","0.32488614320755005","0.32488614320755005"
"2209","-0.2507135272026062","-0.2507135272026062","-0.2507135272026062","0.32488614320755005","0.32488614320755005","0.32488614320755005"
"2210","-0.2507135272026062","-0.2507135272026062","-0.2507135272026062","0.32488614320755005","0.32488614320755005","0.32488614320755005"
"2211","-0.18326634168624878","-0.18326634168624878","-0.18326634168624878","0.45422840118408203","0.45422840118408203","0.45422840118408203"
"2212","-0.18326634168624878","-0.18326634168624878","-0.18326634168624878","0.45422840118408203","0.45422840118408203","0.45422840118408203"
"2213","-0.18326634168624878","-0.18326634168624878","-0.18326634168624878","0.45422840118408203","0.45422840118408203","0.45422840118408203"
"2214","-0.18326634168624878","-0.18326634168624878","-0.18326634168624878","0.45422840118408203","0.45422840118408203","0.45422840118408203"
"2215","-0.18326634168624878","-0.18326634168624878","-0.18326634168624878","0.45422840118408203","0.45422840118408203","0.45422840118408203"
"2216","-0.035795845091342926","-0.035795845091342926","-0.035795845091342926","0.11285734921693802","0.11285734921693802","0.11285734921693802"
"2217","-0.035795845091342926","-0.035795845091342926","-0.035795845091342926","0.11285734921693802","0.11285734921693802","0.11285734921693802"
"2218","-0.035795845091342926","-0.035795845091342926","-0.035795845091342926","","",""
"2219","","","","0.11285734921693802","0.11285734921693802","0.11285734921693802"
"2220","-0.035795845091342926","-0.035795845091342926","-0.035795845091342926","","",""
"2221","-0.008903865702450275","-0.008903865702450275","-0.008903865702450275","0.22319439053535461","0.22319439053535461","0.22319439053535461"
"2222","-0.008903865702450275","-0.008903865702450275","-0.008903865702450275","0.22319439053535461","0.22319439053535461","0.22319439053535461"
"2223","-0.008903865702450275","-0.008903865702450275","-0.008903865702450275","0.22319439053535461","0.22319439053535461","0.22319439053535461"
"2224","-0.008903865702450275","-0.008903865702450275","-0.008903865702450275","0.22319439053535461","0.22319439053535461","0.22319439053535461"
"2225","-0.008903865702450275","-0.008903865702450275","-0.008903865702450275","0.22319439053535461","0.22319439053535461","0.22319439053535461"
"2226","-0.01402546837925911","-0.01402546837925911","-0.01402546837925911","0.5956357717514038","0.5956357717514038","0.5956357717514038"
"2227","-0.01402546837925911","-0.01402546837925911","-0.01402546837925911","0.5956357717514038","0.5956357717514038","0.5956357717514038"
"2228","-0.01402546837925911","-0.01402546837925911","-0.01402546837925911","0.5956357717514038","0.5956357717514038","0.5956357717514038"
"2229","-0.01402546837925911","-0.01402546837925911","-0.01402546837925911","0.5956357717514038","0.5956357717514038","0.5956357717514038"
"2230","-0.01402546837925911","-0.01402546837925911","-0.01402546837925911","0.5956357717514038","0.5956357717514038","0.5956357717514038"
"2231","0.09926825761795044","0.09926825761795044","0.09926825761795044","0.5305528044700623","0.5305528044700623","0.5305528044700623"
"2232","0.09926825761795044","0.09926825761795044","0.09926825761795044","0.5305528044700623","0.5305528044700623","0.5305528044700623"
"2233","","","","0.5305528044700623","0.5305528044700623","0.5305528044700623"
"2234","0.09926825761795044","0.09926825761795044","0.09926825761795044","0.5305528044700623","0.5305528044700623","0.5305528044700623"
